mode,epoch,n_valid,h_0,h_1,h_2,h_3,h_4,h_5,h_6,h_7,h_8,h_9,h_10,h_11,h_12,h_13,h_14,h_15,h_16,h_17,h_18,h_19,h_20,h_21,h_22,h_23,h_24,h_25,h_26,h_27,h_28,h_29,h_30,h_31,h_32,h_33
0.0,0.0,1.0,0.5957446808510638,0.02127659574468085,0.02127659574468085,0.02127659574468085,0.0,0.0,0.06382978723404255,0.0,0.02127659574468085,0.0,0.0,0.02127659574468085,0.02127659574468085,0.0,0.0,0.0,0.0,0.0,0.0,0.0425531914893617,0.0,0.0,0.0,0.02127659574468085,0.02127659574468085,0.02127659574468085,0.0,0.02127659574468085,0.02127659574468085,0.02127659574468085,0.0,0.0425531914893617,0.0,0.0
0.0,0.0,2.0,0.7448056086679413,0.7144678138942001,0.032377310388782665,0.024219247928616953,0.02026768642447419,0.023581899298916506,0.022307202039515615,0.020395156150414276,0.018738049713193115,0.01797323135755258,0.02154238368387508,0.01988527724665392,0.020650095602294454,0.01669853409815169,0.020140216698534098,0.016188655194391333,0.015168897386870618,0.01478648820905035,0.015296367112810707,0.014276609305289994,0.010707456978967494,0.012237093690248566,0.015168897386870618,0.011982154238368388,0.010579987253027405,0.01312938177182919,0.013511790949649459,0.013639260675589548,0.014659018483110261,0.017845761631612493,0.01644359464627151,0.012364563416188655,0.014276609305289994,0.009687699171446781
0.0,0.0,3.0,0.7686739230682224,0.7409708264815154,0.6439664848215917,0.08495384267355764,0.0533180200638633,0.04135452829039527,0.03781333472544874,0.03522922050237965,0.03296703296703297,0.03252329618125343,0.032766916377367686,0.031548815396796395,0.030182802154298593,0.02898210261630689,0.02908651127178443,0.024623041250119635,0.02410099797273194,0.02318742223730347,0.023761669842429937,0.022908999156030035,0.02202152558447095,0.017949588020846927,0.0173144353666919,0.01722742815379395,0.01741884402216944,0.016600976220928716,0.017749471431181645,0.022465262370250493,0.02192581765028321,0.020942636144536383,0.019063280345940677,0.018402025527916265,0.015556889666153324,0.012442031444406742
0.0,0.0,4.0,0.7813527728265508,0.7614383802374916,0.7329036226244571,0.6291579845856451,0.12289747194537193,0.0758353626390179,0.061851982024954184,0.055378078477644165,0.05170336153440615,0.048963798860241506,0.04789998242663118,0.046729470539502424,0.04551502523033665,0.044413551577837475,0.04260286696959807,0.03557351944367735,0.03382559686691939,0.03307872869229031,0.032783747144327566,0.03220947455627244,0.03097620063766224,0.022280521175909423,0.022465669168779654,0.02154620540757663,0.02125436196118796,0.021088042577762155,0.020331760098410867,0.02095310421007707,0.020761680014058696,0.019180076820726533,0.018430070544523385,0.017149725102302112,0.015401802525544147,0.012066000552305877
0.0,0.0,5.0,0.7936592094486832,0.7743523427733954,0.751413854045433,0.7012263459631881,0.5582309582309583,0.1788633130738394,0.11478080951765163,0.08914177335229967,0.0775679986206302,0.07014742014742015,0.06435406698564593,0.0620199146514936,0.06051769472822104,0.057506789085736455,0.05547221863011337,0.0454739428423639,0.04429285745075219,0.043766972714341136,0.04201689728005518,0.041281951808267596,0.040799172378119745,0.029229708177076597,0.028395620500883657,0.02804215698952541,0.02718220612957455,0.026768395189447822,0.025977412819518084,0.028572352256562784,0.027516272253114357,0.026447260657786974,0.02497090391827234,0.02329195223932066,0.0207056338635286,0.01601362127677917
0.0,0.0,6.0,0.8071135938108274,0.7890917067805303,0.772680553581617,0.7476688644326489,0.6931737429787865,0.5639288311057008,0.20962300177345503,0.13826460937644827,0.1088172229053766,0.09411670199158381,0.08545540306451381,0.08002072120504312,0.07602890257943987,0.07266943086718038,0.07021419464338312,0.05679278588980686,0.054465254905837986,0.05319129215045325,0.051952345347924686,0.05169693486826792,0.04954963305341169,0.03428267760812205,0.033647241051879224,0.03287689008904351,0.031648242096178524,0.03082845684695763,0.03058231529599809,0.03053700053347834,0.029774888618373487,0.028678065389202315,0.02701171798563522,0.024778936050571274,0.021711950532757422,0.017125890589565658
0.0,0.0,7.0,0.8190245705345978,0.8024851528760132,0.7919719208355905,0.7774798367702379,0.7470210821566176,0.683026560277045,0.552973095441819,0.24111387604866516,0.16335507029917018,0.13019143043749018,0.11220843691301333,0.10208821697812295,0.09471591743328288,0.0894542384551903,0.08549057530390404,0.0699846339228304,0.06663865163305706,0.06509761382795057,0.06341797755084476,0.06246360999022849,0.05989985469310881,0.04170801415603024,0.04046632373565284,0.03949676730139282,0.038074709006495774,0.03699883045672943,0.03572929376800514,0.03219091907874418,0.03079290983378309,0.029827783487669166,0.02779120867993499,0.02578501161948834,0.022957982512543478,0.01807792398475037
0.0,0.0,8.0,0.8276733813181327,0.8119731966019585,0.8030286091539172,0.7920026867807168,0.7746660501793105,0.7425783433512528,0.6790033147697029,0.5504436178606509,0.2598066346001228,0.18061515316720378,0.14580938118931452,0.12607718513713392,0.11394894656572836,0.10577956896492233,0.09971084902730717,0.08327732039630016,0.07946890074323532,0.07660775531892869,0.07460003082436781,0.07380595830429172,0.07092364988118817,0.051610113153033786,0.050027948960367684,0.048694219970969885,0.0471746246443121,0.04610267274872849,0.04447174164579121,0.040823424679277055,0.03936087743633273,0.03791995325737657,0.03535140929469706,0.03324247045806391,0.029727572397008656,0.023692437218353842
0.0,0.0,9.0,0.835350237445819,0.8201586845052955,0.8128645294511397,0.805764625850693,0.7949550122451033,0.7770239691770403,0.7433870866094355,0.6771737943636994,0.5525888479955143,0.27842976357601107,0.1972116487591378,0.15986168466583173,0.13880316725828207,0.1264001211672619,0.11677391127765846,0.09889810927720565,0.09380374171351567,0.08995579936547983,0.08705732907622671,0.08601916009198546,0.08252341196843116,0.06282854495287263,0.06061838355299654,0.0591318023344927,0.05721029496395974,0.05580022132735727,0.053795463333806214,0.04671215798841597,0.04485289407434514,0.043364238073959234,0.04047484495544017,0.03799859277918848,0.03442011272808661,0.027787813094311546
0.0,0.0,10.0,0.8412762947863683,0.8263757071625992,0.8202141717996398,0.8154243905719762,0.8075791517697757,0.795288456516342,0.7729395426508393,0.7336187264025734,0.6622258012124524,0.5419459125697682,0.30154550846663325,0.22034800234391266,0.18039201867689136,0.15803255148057865,0.1420755575557198,0.121161360070346,0.11325351676333995,0.1071520817249938,0.10278085632945853,0.1012259393001031,0.09712105135501191,0.07628627215573425,0.07316606363622705,0.07106738176513222,0.06887515087685658,0.06684175656077324,0.06415995844491841,0.05392913026960004,0.05171543497967679,0.049956069524627895,0.046524627181230384,0.04383728409494993,0.03960146329980832,0.032062807701141116
0.0,0.0,11.0,0.8454905042116677,0.8309817766898778,0.8258522800944497,0.8218783728669335,0.8161588087375481,0.806712874524739,0.7899675761010306,0.7614794483846226,0.7149308164884423,0.6381857038909372,0.5263410723475493,0.3234734966764152,0.24547807881776815,0.20486493000523226,0.17840203055343343,0.15254265023389832,0.13927036034613044,0.1296732689977131,0.12286176790889634,0.11943660268651993,0.11405929159445678,0.09254935384484815,0.08855284238512647,0.08558350606618546,0.08264870013877335,0.07973247683170206,0.07674885685682743,0.06569552598453565,0.06319297399445489,0.06069458229251014,0.056437914148016674,0.05317694163074142,0.048000849808189916,0.03894376385982658
