epoch,train_loss,train_acc,train_average_valid_weight_sum,train_average_weight_per_valid_class,train_average_weight_per_invalid_class,val_loss,val_acc,val_average_valid_weight_sum,val_average_weight_per_valid_class,val_average_weight_per_invalid_class,time_elapsed
0,1.957537053044263,0.38655861764705884,0.8088837732540299,0.08172103777671386,0.008085062235057889,1.1798765192940657,0.5749405882352941,0.9905976064682007,0.09801973050033345,0.00039445356546572466,01:14:48
1,1.129321206810166,0.5962725882352942,0.9942996524144901,0.10117222590426837,0.00023907785204221898,1.0609039044958002,0.6116829411764706,0.9956072354911355,0.09856121909618377,0.00018584565877558334,01:13:00
2,1.027841510346609,0.6287240588235294,0.9960690984512778,0.10136225389709894,0.00016531044581984957,0.9833747167486303,0.6386617647058823,0.9974348895084156,0.09874569991925183,0.00010822851560503135,01:13:02
3,0.9752293641034856,0.6460285882352941,0.996758110837095,0.10143637812671942,0.00013658988185822433,0.9579939386760488,0.6474111764705882,0.9971015191886005,0.09871606726997038,0.00012291905005647362,01:13:52
4,0.9434331545153225,0.6564013823529412,0.9971575063324536,0.1014795091337807,0.00011994529304798283,0.9421969514044594,0.6509864705882353,0.9969808525018131,0.0987077310608415,0.00012867454276379087,01:13:54
5,0.9207743970825252,0.6637629117647059,0.99742701559998,0.10150870878324088,0.00010871098359486667,0.9237283324538961,0.6582570588235294,0.9976157787154702,0.09876983317431282,0.00010126142079489964,01:14:05
6,0.9029886746471769,0.6694000294117647,0.9976190236804625,0.10152936990268792,0.00010070293569937562,0.9065667606443517,0.6637494117647059,0.9984502258614932,0.09885613276004791,6.593403663258547e-05,01:13:55
7,0.8882586734924036,0.6741235294117647,0.9977679614942214,0.10154532607646549,9.448717137865948e-05,0.8956138703581866,0.6675788235294118,0.9982552080053442,0.09883555807141697,7.424426802211469e-05,01:14:41
8,0.8755487313760169,0.6782114705882353,0.9978919873304367,0.10155850750609706,8.929840285282262e-05,0.8995285531851824,0.6645994117647058,0.9977220322451872,0.09878255828534856,9.728611761471257e-05,01:14:14
9,0.8643259624683577,0.6817637352941176,0.9979821319631128,0.10156845456626135,8.558430388642549e-05,0.9007186943508597,0.664865294117647,0.9979727323532105,0.09881333890872843,8.718869029718917e-05,01:14:07
10,0.8541583200645727,0.6850942058823529,0.9980679471105688,0.10157780733959114,8.201502976044397e-05,0.8840390710050919,0.67069,0.9978251503518049,0.09879414668924669,9.304166599652757e-05,01:13:59
11,0.8449354320243527,0.688165,0.9981367352599537,0.10158498041495155,7.912786309427182e-05,0.8805651100764555,0.6724747058823529,0.9983754321614434,0.09884946627462611,6.943778100813848e-05,01:13:53
12,0.8363480766200458,0.6909791470588236,0.9982038422241211,0.10159220255313901,7.633296255328948e-05,0.8926650105010762,0.6707623529411765,0.9990380607223511,0.09891586111882154,4.0991941352943235e-05,01:16:35
13,0.8283111065968205,0.6936446176470589,0.9982513430975185,0.10159728513193131,7.433813681385672e-05,0.8934595500160666,0.6670570588235294,0.9968075474021014,0.0986921118905965,0.0001365866862611352,01:16:09
14,0.8206136929221294,0.6962566764705882,0.9983010143682255,0.10160261381675215,7.227253524539715e-05,0.9077515285677068,0.6625641176470588,0.9983189968804752,0.09884277654788073,7.16869416463134e-05,01:14:23
