mode,epoch,n_valid,min,max,mean,median
0,2,13,0,165,17.349651160071133,13.0
0,2,14,0,158,26.910187932739863,23.0
1,2,1,nan,nan,nan,nan
1,2,2,0,2,0.01569506726457399,0.0
1,2,3,0,8,0.03696682464454976,0.0
1,2,4,0,14,0.16629558541266795,0.0
1,2,5,0,39,0.6281449443536051,0.0
1,2,6,0,39,1.1325787178259006,0.0
1,2,7,0,59,2.252146494552345,0.0
1,2,8,0,78,2.359009313586494,0.0
1,2,9,0,81,3.259797333460198,1.0
1,2,10,0,91,4.653060761875257,2.0
1,2,11,0,121,7.210494965484603,4.0
1,2,12,0,132,12.884400283312727,9.0
1,2,13,0,132,21.023049905850616,17.0
1,2,14,0,152,32.204235906025474,28.0
0,3,1,0,0,0.0,0.0
0,3,2,0,8,0.006854531607006854,0.0
0,3,3,0,17,0.047564724425905446,0.0
0,3,4,0,28,0.18742954482827726,0.0
0,3,5,0,52,0.6401032169871108,0.0
0,3,6,0,62,1.2720311793015506,0.0
0,3,7,0,64,2.247400219514539,0.0
0,3,8,0,96,2.272357306726103,0.0
0,3,9,0,100,3.18698720282266,1.0
0,3,10,0,124,4.3047231881367924,1.0
0,3,11,0,141,6.35672967270436,3.0
0,3,12,0,155,11.20451896177373,7.0
0,3,13,0,161,18.06496287966842,14.0
0,3,14,0,160,27.87372940210872,23.0
1,3,1,nan,nan,nan,nan
1,3,2,0,1,0.002242152466367713,0.0
1,3,3,0,5,0.04004739336492891,0.0
1,3,4,0,11,0.14963531669865643,0.0
1,3,5,0,32,0.4878421857692916,0.0
1,3,6,0,43,1.0602515945244158,0.0
1,3,7,0,49,2.0458017527238277,0.0
1,3,8,0,69,2.0668200754684056,0.0
1,3,9,0,76,2.915525874475196,1.0
1,3,10,0,99,4.047334796685922,1.0
1,3,11,0,116,6.197227344680712,3.0
1,3,12,0,125,11.314581212507393,7.0
1,3,13,0,134,18.718882849677044,14.0
1,3,14,0,158,28.947326662846564,24.0
0,4,1,0,0,0.0,0.0
0,4,2,0,5,0.004696623508504696,0.0
0,4,3,0,19,0.04321057535725793,0.0
0,4,4,0,34,0.18669681104236077,0.0
0,4,5,0,49,0.5990738157191772,0.0
0,4,6,0,57,1.2949498169552878,0.0
0,4,7,0,69,2.292630203986667,0.0
0,4,8,0,93,2.3237596722594516,0.0
0,4,9,0,100,3.2950649607912075,1.0
0,4,10,0,124,4.422400372513403,1.0
0,4,11,0,165,6.5078742756099075,3.0
0,4,12,0,142,11.491227613765982,8.0
0,4,13,0,158,18.47434977335719,14.0
0,4,14,0,163,28.11408408218813,23.0
1,4,1,nan,nan,nan,nan
1,4,2,0,0,0.0,0.0
1,4,3,0,4,0.035071090047393366,0.0
1,4,4,0,25,0.13343570057581575,0.0
1,4,5,0,31,0.4401076006118466,0.0
1,4,6,0,52,1.0074873320392266,0.0
1,4,7,0,56,1.934850189483657,0.0
1,4,8,0,71,2.0082230025955896,0.0
1,4,9,0,83,2.8165059051606227,0.0
1,4,10,0,97,3.887029683893173,1.0
1,4,11,0,114,5.896432049001529,3.0
1,4,12,0,124,10.497315383424175,7.0
1,4,13,0,142,16.99092337620135,13.0
1,4,14,0,151,25.39862035526954,21.0
0,5,1,0,0,0.0,0.0
0,5,2,0,2,0.003427265803503427,0.0
0,5,3,0,16,0.04231362064911654,0.0
0,5,4,0,32,0.18583569227686064,0.0
0,5,5,0,51,0.5904003010855953,0.0
0,5,6,0,55,1.361578092221628,0.0
0,5,7,0,71,2.3661144662104405,0.0
0,5,8,0,99,2.433277676790762,0.0
0,5,9,0,99,3.4699195288929543,1.0
0,5,10,0,125,4.592570617862261,2.0
0,5,11,0,142,6.720696035711433,3.0
0,5,12,0,160,11.69733323298183,8.0
0,5,13,0,163,18.3958148668958,14.0
0,5,14,0,172,27.16645130514693,22.0
1,5,1,nan,nan,nan,nan
1,5,2,0,1,0.004484304932735426,0.0
1,5,3,0,9,0.07725118483412323,0.0
1,5,4,0,18,0.23017274472168905,0.0
1,5,5,0,35,0.6233978585368427,0.0
1,5,6,0,45,1.4267275064915421,0.0
1,5,7,0,63,2.581167100900047,0.0
1,5,8,0,85,2.623323227255873,0.0
1,5,9,0,91,3.62489444451052,1.0
1,5,10,0,113,4.665048415310043,2.0
1,5,11,0,126,6.7542906256289745,4.0
1,5,12,0,128,11.901995628454143,8.0
1,5,13,0,150,18.510165017383137,14.0
1,5,14,0,157,26.148036320359676,22.0
0,6,1,0,0,0.0,0.0
0,6,2,0,3,0.004442751967504443,0.0
0,6,3,0,16,0.04766922400355299,0.0
0,6,4,0,31,0.1958278012976277,0.0
0,6,5,0,50,0.59408600406206,0.0
0,6,6,0,61,1.4402770350869976,0.0
0,6,7,0,70,2.467004536971003,0.0
0,6,8,0,90,2.577386582741935,0.0
0,6,9,0,104,3.6636553525887345,1.0
0,6,10,0,135,4.769070479636041,2.0
0,6,11,0,171,6.938491183074342,4.0
0,6,12,0,165,11.959328843206386,8.0
0,6,13,0,165,18.461575838291953,14.0
0,6,14,0,171,26.43688644765733,22.0
1,6,1,nan,nan,nan,nan
1,6,2,0,0,0.0,0.0
1,6,3,0,5,0.027962085308056873,0.0
1,6,4,0,15,0.16821497120921305,0.0
1,6,5,0,43,0.5671712643071892,0.0
1,6,6,0,56,1.4362820480500165,0.0
1,6,7,0,68,2.6345778067266696,0.0
1,6,8,0,100,2.672726677863328,0.0
1,6,9,0,80,3.691308174454977,1.0
1,6,10,0,113,4.7859563487715775,1.0
1,6,11,0,111,6.902119337870109,3.0
1,6,12,0,139,12.156923772121115,8.0
1,6,13,0,147,18.959299866899926,15.0
1,6,14,0,146,26.87080707012827,23.0
0,7,1,0,0,0.0,0.0
0,7,2,0,2,0.004061944656004062,0.0
0,7,3,0,16,0.05649073001663285,0.0
0,7,4,0,38,0.21277774994363585,0.0
0,7,5,0,47,0.6115779524016551,0.0
0,7,6,0,61,1.5160380074863231,0.0
0,7,7,0,72,2.5614299298463905,0.0
0,7,8,0,91,2.7282202582764006,0.0
0,7,9,0,109,3.866283290655333,1.0
0,7,10,0,132,4.970431569795657,2.0
0,7,11,0,151,7.190000976207169,4.0
0,7,12,0,162,12.214870840797673,8.0
0,7,13,0,163,18.482461297018627,14.0
0,7,14,0,168,25.781765122657855,21.0
1,7,1,nan,nan,nan,nan
1,7,2,0,2,0.004484304932735426,0.0
1,7,3,0,6,0.08459715639810426,0.0
1,7,4,0,20,0.2841458733205374,0.0
1,7,5,0,43,0.6799409251542803,0.0
1,7,6,0,61,1.5380038823203166,0.0
1,7,7,0,58,2.780746684036002,0.0
1,7,8,0,95,2.844417301022968,0.0
1,7,9,0,101,3.8676839638911025,1.0
1,7,10,0,109,4.951199332046288,2.0
1,7,11,0,106,7.111053086802553,4.0
1,7,12,0,137,12.399729888223481,8.0
1,7,13,0,146,19.11150135993554,15.0
1,7,14,0,148,26.078745537091727,22.0
0,8,1,0,0,0.0,0.0
0,8,2,0,2,0.004188880426504189,0.0
0,8,3,0,17,0.0688303884771799,0.0
0,8,4,0,32,0.23074851574438238,0.0
0,8,5,0,58,0.6304390615300426,0.0
0,8,6,0,67,1.5884085393443297,0.0
0,8,7,0,76,2.661508833689918,0.0
0,8,8,0,103,2.8894740157827914,0.0
0,8,9,0,111,4.069464279602612,1.0
0,8,10,0,126,5.170480136731302,2.0
0,8,11,0,154,7.405100737923874,4.0
0,8,12,0,164,12.42057106590687,8.0
0,8,13,0,161,18.48488789531097,14.0
0,8,14,0,162,25.130893504780744,21.0
1,8,1,nan,nan,nan,nan
1,8,2,0,1,0.004484304932735426,0.0
1,8,3,0,6,0.06066350710900474,0.0
1,8,4,0,17,0.2234165067178503,0.0
1,8,5,0,44,0.6394852049158711,0.0
1,8,6,0,66,1.4746262636448433,0.0
1,8,7,0,66,2.6476640217906207,0.0
1,8,8,0,84,2.8198900691430193,0.0
1,8,9,0,85,3.88747487482011,1.0
1,8,10,0,109,4.99538703912894,2.0
1,8,11,0,115,7.138817718447922,4.0
1,8,12,0,133,12.03061859150925,8.0
1,8,13,0,133,17.93635234572188,14.0
1,8,14,0,147,24.310816767311675,20.0
0,9,1,0,0,0.0,0.0
0,9,2,0,4,0.004823559279004823,0.0
0,9,3,0,24,0.07768672768280895,0.0
0,9,4,0,26,0.24320812144592802,0.0
0,9,5,0,57,0.6491639034709199,0.0
0,9,6,0,70,1.630212660935379,0.0
0,9,7,0,71,2.7280586619728995,0.0
0,9,8,0,104,3.002895642373222,0.0
0,9,9,0,114,4.2201723299284275,1.0
0,9,10,0,132,5.317572683208751,2.0
0,9,11,0,153,7.613729383170188,4.0
0,9,12,0,161,12.683666971941134,9.0
0,9,13,0,164,18.67856533748611,14.0
0,9,14,0,161,25.026177297949506,21.0
1,9,1,nan,nan,nan,nan
1,9,2,0,1,0.002242152466367713,0.0
1,9,3,0,4,0.031990521327014215,0.0
1,9,4,0,14,0.2053742802303263,0.0
1,9,5,0,52,0.6375863705891661,0.0
1,9,6,0,69,1.5497768926311544,0.0
1,9,7,0,67,2.7730341070582663,0.0
1,9,8,0,102,3.0152027395467536,0.0
1,9,9,0,86,4.182964830694941,1.0
1,9,10,0,116,5.3183849725526935,2.0
1,9,11,0,121,7.662312123635296,4.0
1,9,12,0,133,12.67181673017509,9.0
1,9,13,0,151,18.569739542296,15.0
1,9,14,0,145,24.547890862608543,21.0
0,10,1,0,0,0.0,0.0
0,10,2,0,3,0.005839045443005839,0.0
0,10,3,0,24,0.09149808852855887,0.0
0,10,4,0,35,0.26362759588166035,0.0
0,10,5,0,59,0.6684251622769165,0.0
0,10,6,0,63,1.6787524166015384,0.0
0,10,7,0,73,2.803898659140454,0.0
0,10,8,0,106,3.1498128201956455,1.0
0,10,9,0,113,4.398791688835373,1.0
0,10,10,0,125,5.5215432626609315,2.0
0,10,11,0,151,7.869920533408472,4.0
0,10,12,0,157,12.93630053810016,9.0
0,10,13,0,157,18.779583725656167,14.0
0,10,14,0,164,24.76252849857244,20.0
1,10,1,nan,nan,nan,nan
1,10,2,0,1,0.004484304932735426,0.0
1,10,3,0,10,0.09976303317535545,0.0
1,10,4,0,21,0.2987332053742802,0.0
1,10,5,0,41,0.711799145524553,0.0
1,10,6,0,54,1.6406584818614969,0.0
1,10,7,0,58,2.897397560397916,0.0
1,10,8,0,94,3.1218400331537506,0.0
1,10,9,0,86,4.2321626089748925,1.0
1,10,10,0,112,5.281802417176384,2.0
1,10,11,0,115,7.297145204018909,4.0
1,10,12,0,135,12.111946607228536,8.0
1,10,13,0,151,17.764613186255524,14.0
1,10,14,0,132,23.003900912416803,19.0
0,11,1,0,0,0.0,0.0
0,11,2,0,6,0.007489210459507489,0.0
0,11,3,0,26,0.10304529185861207,0.0
0,11,4,0,32,0.2831358500964453,0.0
0,11,5,0,61,0.7005452850471636,0.0
0,11,6,0,72,1.7514633293570812,0.0
0,11,7,0,81,2.8845386401226043,0.0
0,11,8,0,97,3.2813918764746646,1.0
0,11,9,0,120,4.565289562195278,1.0
0,11,10,0,134,5.684353185336505,2.0
0,11,11,0,145,8.101803154480347,4.0
0,11,12,0,180,13.159356611450617,9.0
0,11,13,0,159,18.77148297636445,14.0
0,11,14,0,165,24.163652306893674,20.0
1,11,1,nan,nan,nan,nan
1,11,2,0,0,0.0,0.0
1,11,3,0,11,0.08530805687203792,0.0
1,11,4,0,18,0.24230326295585414,0.0
1,11,5,0,45,0.7191835012395168,0.0
1,11,6,0,56,1.6882799304207528,0.0
1,11,7,0,68,2.9160202510658455,0.0
1,11,8,0,93,3.3453115798198354,1.0
1,11,9,0,100,4.557648164226501,1.0
1,11,10,0,113,5.686526451798148,2.0
1,11,11,0,120,8.095944100831742,4.0
1,11,12,0,136,13.110563045967236,9.0
1,11,13,0,160,18.472621003102702,14.0
1,11,14,0,135,23.216820205403977,19.0
0,12,1,0,0,0.0,0.0
0,12,2,0,4,0.006854531607006854,0.0
0,12,3,0,25,0.11551557479121856,0.0
0,12,4,0,28,0.30248753726295746,0.0
0,12,5,0,54,0.7336863302381215,0.0
0,12,6,0,61,1.8007856525852495,0.0
0,12,7,0,93,2.9889585198448225,0.0
0,12,8,0,103,3.4177363038690878,1.0
0,12,9,0,112,4.736363523221915,2.0
0,12,10,0,147,5.870424452844116,2.0
0,12,11,0,144,8.271850955351834,5.0
0,12,12,0,161,13.347103887595928,9.0
0,12,13,0,153,18.939247796575696,15.0
0,12,14,0,165,24.209136379260755,20.0
1,12,1,nan,nan,nan,nan
1,12,2,0,1,0.004484304932735426,0.0
1,12,3,0,12,0.11184834123222749,0.0
1,12,4,0,22,0.3296737044145873,0.0
1,12,5,0,48,0.8475130544859961,0.0
1,12,6,0,57,1.7868757405399955,0.0
1,12,7,0,61,3.182126361913785,0.0
1,12,8,0,81,3.601762383580169,1.0
1,12,9,0,88,4.839401039498567,2.0
1,12,10,0,111,5.847001575433811,2.0
1,12,11,0,120,7.99608063928282,4.0
1,12,12,0,126,12.987314393352813,9.0
1,12,13,0,141,18.49011097608205,14.0
1,12,14,0,140,23.224930576982413,19.0
0,13,1,0,0,0.0,0.0
0,13,2,0,5,0.007743082000507743,0.0
0,13,3,0,26,0.12741981834490085,0.0
0,13,4,0,29,0.32193942734036424,0.0
0,13,5,0,67,0.774449686044726,0.0
0,13,6,0,70,1.878799720291226,0.0
0,13,7,0,83,3.0918003226964883,0.0
0,13,8,0,105,3.5668294670353395,1.0
0,13,9,0,114,4.91573350674188,2.0
0,13,10,0,135,6.051026575555381,2.0
0,13,11,0,147,8.478856378848253,5.0
0,13,12,0,152,13.491899143399749,9.0
0,13,13,0,153,18.836204352477463,15.0
0,13,14,0,158,23.583030634650054,20.0
1,13,1,nan,nan,nan,nan
1,13,2,0,1,0.004484304932735426,0.0
1,13,3,0,11,0.11421800947867299,0.0
1,13,4,0,20,0.34264875239923226,0.0
1,13,5,0,52,0.8998892346642755,0.0
1,13,6,0,63,1.87195905916757,0.0
1,13,7,0,62,3.4239400757934626,1.0
1,13,8,0,97,3.789299190786747,1.0
1,13,9,0,100,5.08846442036656,2.0
1,13,10,0,135,6.330844878328906,2.0
1,13,11,0,125,8.615829212700795,5.0
1,13,12,0,150,14.023081355940809,10.0
1,13,13,0,159,19.918194646617078,16.0
1,13,14,0,142,24.924207696037378,21.0
0,14,1,0,0,0.0,0.0
0,14,2,0,12,0.009266311246509267,0.0
0,14,3,0,23,0.1368160720350422,0.0
0,14,4,0,32,0.34332335479345677,0.0
0,14,5,0,64,0.807923828805153,0.0
0,14,6,0,71,1.9310271070708733,0.0
0,14,7,0,81,3.1763930827630507,1.0
0,14,8,0,103,3.660569278600159,1.0
0,14,9,0,118,5.0537540564843075,2.0
0,14,10,0,139,6.21637177810418,2.0
0,14,11,0,140,8.712660630452339,5.0
0,14,12,0,176,13.75417674876987,10.0
0,14,13,0,160,18.994942615969666,15.0
0,14,14,0,160,23.40318201906686,19.0
1,14,1,nan,nan,nan,nan
1,14,2,0,2,0.01569506726457399,0.0
1,14,3,0,18,0.17867298578199053,0.0
1,14,4,0,27,0.4563531669865643,0.0
1,14,5,0,45,0.982805000263727,0.0
1,14,6,0,67,2.1410492348803793,0.0
1,14,7,0,60,3.647945286594031,1.0
1,14,8,0,93,4.029751128754335,1.0
1,14,9,0,95,5.483117068471318,2.0
1,14,10,0,108,6.465878823827208,3.0
1,14,11,0,120,8.807246873487061,5.0
1,14,12,0,141,13.820873242940664,10.0
1,14,13,0,138,18.937883664302916,15.0
1,14,14,0,141,22.780006170934897,19.0
