mode,epoch,n_valid,h_0,h_1,h_2,h_3,h_4,h_5,h_6,h_7,h_8,h_9,h_10,h_11,h_12,h_13,h_14,h_15,h_16,h_17,h_18,h_19,h_20,h_21,h_22,h_23,h_24,h_25,h_26,h_27,h_28,h_29,h_30,h_31,h_32,h_33
0.0,0.0,1.0,0.6666666666666666,0.0,0.0,0.0,0.020833333333333332,0.041666666666666664,0.020833333333333332,0.041666666666666664,0.0,0.0,0.020833333333333332,0.0,0.020833333333333332,0.0,0.0,0.0,0.0,0.020833333333333332,0.020833333333333332,0.020833333333333332,0.0,0.0,0.041666666666666664,0.0,0.041666666666666664,0.0,0.0,0.0,0.020833333333333332,0.0,0.0,0.0,0.0,0.0
0.0,0.0,2.0,0.7735465854277735,0.7386392485402387,0.030464584920030464,0.025387154100025386,0.020182787509520184,0.020182787509520184,0.018659558263518658,0.019801980198019802,0.021198273673521197,0.01688245747651688,0.015105356689515105,0.015613099771515614,0.02030972328002031,0.017517136329017517,0.015486164001015486,0.013962934755013963,0.012693577050012693,0.013074384361513074,0.012947448591012947,0.012693577050012693,0.013328255902513329,0.011424219345011425,0.01117034780401117,0.009647118558009647,0.011424219345011425,0.010535668951510535,0.010916476263010916,0.01282051282051282,0.014724549378014725,0.012693577050012693,0.013962934755013963,0.01282051282051282,0.011043412033511044,0.00913937547600914
0.0,0.0,3.0,0.7798019733003579,0.7540515357083765,0.6549075614152726,0.08436599235411424,0.05134412581749149,0.039840463978124754,0.03559952278526208,0.032812867381327666,0.032621284822307174,0.031062499455731366,0.030296169219649404,0.030156836449452683,0.028998632797192444,0.02850225980336663,0.028206177666698598,0.023320822411676087,0.022658991753241663,0.022380326212848224,0.02196232790225806,0.02138758022519659,0.02147466320656954,0.017460137765276534,0.0166415577403708,0.016545766460860555,0.01658930795154703,0.016406433690663833,0.016772182212430226,0.021309205541960936,0.021222122560587985,0.019924586138131025,0.018243884597633084,0.01662414114409621,0.01373298616251426,0.012775073367411807
0.0,0.0,4.0,0.7957113154137128,0.7778939853202735,0.7482965505147925,0.6387465868383476,0.1214615847090358,0.07427227635962824,0.06001528094391142,0.052669155038953884,0.04913073974798968,0.04670395049976202,0.045442020090683634,0.04429594929732709,0.04257684310729227,0.04126794258373206,0.04069177584608833,0.03336443798692352,0.0322027104887397,0.03091886069290313,0.030499261003532153,0.029904306220095694,0.028751972744808237,0.02114594553971793,0.020801498033517874,0.020137653748841404,0.019993612064430472,0.019517648237681304,0.01887572333976302,0.019630376512437687,0.018878854680728474,0.018302687943084747,0.016661865277186303,0.0161326686540244,0.013101530599463914,0.012002429920589194
0.0,0.0,5.0,0.8050968254071252,0.7887577407332905,0.7665029297445315,0.7114444970767444,0.5604734311428924,0.1794444192097801,0.11217168800437785,0.08697307317115376,0.07415097971781877,0.06720351612603201,0.06281052155725277,0.06007003700843775,0.057121907221512044,0.05565324975612499,0.053131225301572264,0.043839100896118983,0.04264297780575221,0.04113971280068004,0.040127442264890435,0.03973378150097225,0.03801638234409844,0.027445941941526237,0.026810028399812252,0.026251981822389782,0.025520897546541733,0.02522457048798794,0.024824420810378802,0.027324815552628334,0.02650937539879782,0.02535434876180712,0.023321155805306634,0.02154535642521419,0.017565489361426004,0.015796178895024517
0.0,0.0,6.0,0.8170406400394883,0.802269548763934,0.7871673316605652,0.7596941713627576,0.6999928016124388,0.5648955205462548,0.20918514252807371,0.13626136316893586,0.10735778042861256,0.09170848587059356,0.08308995927769322,0.07708444736950351,0.07298959318826868,0.0690849821068652,0.0665017893134795,0.05450824729546296,0.05250709555345317,0.050987207436962695,0.049473489366953234,0.04844617662786393,0.04678232076014972,0.03296450166591255,0.031861091686890705,0.03082658056024022,0.030023446176627864,0.029227510180576694,0.028546748385504504,0.029227510180576694,0.028566286866027725,0.027163629632676566,0.02494138455843034,0.0232147998848258,0.019103492246308255,0.017304923697091853
0.0,0.0,7.0,0.8283057422777921,0.815282182399385,0.8055254186708749,0.7900519197406289,0.7577866966096637,0.6870406759429262,0.5499857113232074,0.2403576721342984,0.1618628893980547,0.1279652165556449,0.11059372613285182,0.09924940189875019,0.09171939567748559,0.08687641938404422,0.08201953375921177,0.06702211330794249,0.06411506304720574,0.06196860031662696,0.060014339256179536,0.05919495318877745,0.05695997653116449,0.039754765842728454,0.03806414983637568,0.03709492233535145,0.035913261409445195,0.03482327562225291,0.033833184124142046,0.030468390412171423,0.029573135264454323,0.02812150686109383,0.025883368991801083,0.024182004865737017,0.0199978250863643,0.018392561795365917
0.0,0.0,8.0,0.8358938255266257,0.8236895459355013,0.8154150995540885,0.8045034435473896,0.7858861691115846,0.7497869769208519,0.68096477267345,0.5467291932897616,0.2580322231608164,0.1792562195151673,0.14365549903041736,0.12345313975095729,0.11120195599561676,0.10344943340229472,0.09674167807464844,0.08137596584641094,0.07706354180701512,0.07384003012902783,0.07147872735207139,0.07011988612404679,0.06760729442525615,0.049334443705116277,0.04763163860617378,0.046262680793710424,0.04470656616912998,0.043465445196392796,0.04217144207772572,0.03880261945961804,0.03731686108136171,0.03572349903225673,0.0331304345027032,0.03103860074761559,0.026353242618227236,0.023917904836968942
0.0,0.0,9.0,0.8434171128929047,0.8318421961487124,0.8249312640466626,0.8177615673975339,0.8061690194016368,0.7864121647339704,0.7491272530406131,0.6769342779535718,0.5470005092320346,0.2763654626596017,0.19624568423257902,0.1584691717563942,0.1373111511444238,0.12403326291203975,0.11426866086494772,0.09669652570999494,0.09104363527370445,0.08690755105025218,0.08381611849030851,0.08225004848594218,0.07897348778309826,0.06000978015903389,0.05780379943102914,0.055859953930576425,0.05426691848242631,0.05261632218312233,0.051051289311209225,0.04404545958968966,0.0422727409440187,0.040813754865447624,0.037500375960514296,0.03527831967948459,0.030481063517102832,0.028024096735418176
0.0,0.0,10.0,0.848837022167337,0.8374221829299738,0.8316383186684791,0.8267868108224872,0.8181415028784313,0.8049211395276562,0.779380224387826,0.7355344383562917,0.6572122078249988,0.5338775834265869,0.2997434678723283,0.22004577022403377,0.18012521543083843,0.15761132932852814,0.1410511844717416,0.1203708968896776,0.11160792678194698,0.1050637289035138,0.0999116282047293,0.09758341943414156,0.09339818700129929,0.07327545356260647,0.07040041972132306,0.06755810955170001,0.06536741172923682,0.06327345437873126,0.06098816189884559,0.05121826832051746,0.04912413215213396,0.047124411823295034,0.043119248993523575,0.04069108102917557,0.03526485252353154,0.032330808782532784
