mode,epoch,n_valid,min,max,mean,median
0,5,3,0,12,0.03196645001870655,0.0
0,5,4,0,26,0.173941832149223,0.0
0,5,5,0,51,0.5689383163067374,0.0
0,5,6,0,54,1.323957297015611,0.0
0,5,7,0,69,2.446280118270696,0.0
0,5,8,0,113,2.5242645282836578,0.0
0,5,9,0,123,3.547735673825615,1.0
0,5,10,0,142,4.750575245964156,2.0
0,5,11,0,145,6.764408568584916,3.0
0,5,12,0,159,12.124026614986361,8.0
0,5,13,0,171,19.83098777582643,15.0
0,5,14,0,167,29.745093407350538,25.0
1,5,1,0,0,0.0,0.0
1,5,2,0,4,0.011627906976744186,0.0
1,5,3,0,4,0.03046442266723477,0.0
1,5,4,0,22,0.22738480505470796,0.0
1,5,5,0,32,0.6994296870985973,0.0
1,5,6,0,49,1.5118787818668782,0.0
1,5,7,0,58,2.895117620949845,0.0
1,5,8,0,87,2.701443533647795,0.0
1,5,9,0,95,3.7342572833276346,1.0
1,5,10,0,118,4.937874863425555,1.0
1,5,11,0,129,6.978639530118836,3.0
1,5,12,0,132,12.5660680782632,8.0
1,5,13,0,159,20.162540140653743,16.0
1,5,14,0,141,29.08653593626893,25.0
0,6,1,0,0,0.0,0.0
0,6,2,0,3,0.002166985340981517,0.0
0,6,3,0,15,0.03542933709204493,0.0
0,6,4,0,25,0.17403597519644515,0.0
0,6,5,0,52,0.5544269149532307,0.0
0,6,6,0,55,1.3543964588572852,0.0
0,6,7,0,82,2.517465938950854,0.0
0,6,8,0,124,2.6492242150712757,0.0
0,6,9,0,117,3.7137934352345163,1.0
0,6,10,0,136,4.962253239872559,2.0
0,6,11,0,148,6.991028199958425,4.0
0,6,12,0,163,12.356886057717707,8.0
0,6,13,0,164,19.834473419407423,15.0
0,6,14,0,167,28.839620015017168,25.0
1,6,1,0,0,0.0,0.0
1,6,2,0,1,0.002325581395348837,0.0
1,6,3,0,4,0.029612270984235193,0.0
1,6,4,0,21,0.17144398212359377,0.0
1,6,5,0,42,0.5300827210604737,0.0
1,6,6,0,50,1.3288364249578415,0.0
1,6,7,0,52,2.568471667406421,0.0
1,6,8,0,79,2.629431013537916,0.0
1,6,9,0,101,3.741690934600375,1.0
1,6,10,0,118,4.899473567591935,2.0
1,6,11,0,144,6.869990438464691,3.0
1,6,12,0,143,12.287246577628538,8.0
1,6,13,0,187,19.555150251867293,16.0
1,6,14,0,147,27.64464238816423,24.0
0,7,1,0,0,0.0,0.0
0,7,2,0,11,0.004461440407903123,0.0
0,7,3,0,18,0.03864860396926905,0.0
0,7,4,0,30,0.17603494589912885,0.0
0,7,5,0,60,0.5366718393034182,0.0
0,7,6,0,64,1.4021386508147389,0.0
0,7,7,0,77,2.5778663936044715,0.0
0,7,8,0,103,2.7605158250924156,0.0
0,7,9,0,112,3.8938427476128985,1.0
0,7,10,0,138,5.14414186395433,2.0
0,7,11,0,158,7.20958657968706,4.0
0,7,12,0,163,12.535603800393163,9.0
0,7,13,0,170,19.68817092205435,15.0
0,7,14,0,166,27.86187720230713,24.0
1,7,1,0,0,0.0,0.0
1,7,2,0,1,0.002325581395348837,0.0
1,7,3,0,13,0.08074137196420964,0.0
1,7,4,0,19,0.19687162891046386,0.0
1,7,5,0,42,0.5779684529620305,0.0
1,7,6,0,43,1.3027477432794365,0.0
1,7,7,0,60,2.4214084923805297,0.0
1,7,8,0,82,2.662186860451118,0.0
1,7,9,0,109,3.630009314170508,1.0
1,7,10,0,108,4.692040861545984,1.0
1,7,11,0,126,6.655771069526021,3.0
1,7,12,0,137,11.866637504235296,8.0
1,7,13,0,181,18.81063409984723,15.0
1,7,14,0,138,26.552985205287577,23.0
0,8,1,0,0,0.0,0.0
0,8,2,0,6,0.004079031230082855,0.0
0,8,3,0,17,0.04887195148477809,0.0
0,8,4,0,29,0.1887379810709713,0.0
0,8,5,0,57,0.5536811931548774,0.0
0,8,6,0,60,1.4631014247373288,0.0
0,8,7,0,87,2.6575320358659935,0.0
0,8,8,0,110,2.8837019605678123,0.0
0,8,9,0,125,4.064660577354741,1.0
0,8,10,0,139,5.348152773594207,2.0
0,8,11,0,158,7.451439938128195,4.0
0,8,12,0,174,12.749572219426272,9.0
0,8,13,0,172,19.673986238088837,15.0
0,8,14,0,163,27.257169010638567,23.0
1,8,1,0,0,0.0,0.0
1,8,2,0,0,0.0,0.0
1,8,3,0,4,0.04729441840647635,0.0
1,8,4,0,14,0.1720604099244876,0.0
1,8,5,0,31,0.4819914709962493,0.0
1,8,6,0,47,1.2983086995337765,0.0
1,8,7,0,64,2.5044681165852936,0.0
1,8,8,0,85,2.806397951254747,0.0
1,8,9,0,114,3.9770329061390997,1.0
1,8,10,0,119,5.337466859207983,2.0
1,8,11,0,149,7.730725310749897,4.0
1,8,12,0,147,13.411073969748614,9.0
1,8,13,0,184,20.902232733394797,17.0
1,8,14,0,146,28.984461174822727,25.0
0,9,1,0,0,0.0,0.0
0,9,2,0,7,0.005481198215423837,0.0
0,9,3,0,27,0.052735071737447035,0.0
0,9,4,0,25,0.1985822057088344,0.0
0,9,5,0,54,0.5657226604595026,0.0
0,9,6,0,64,1.5128776316033392,0.0
0,9,7,0,92,2.7428087011994147,0.0
0,9,8,0,99,3.0057521950860435,0.0
0,9,9,0,115,4.23225886431108,1.0
0,9,10,0,131,5.546935491602769,2.0
0,9,11,0,161,7.694405896293169,4.0
0,9,12,0,154,12.968996543833258,9.0
0,9,13,0,174,19.687972140060165,15.0
0,9,14,0,168,26.75377327450203,23.0
1,9,1,0,0,0.0,0.0
1,9,2,0,0,0.0,0.0
1,9,3,0,12,0.0688112484022156,0.0
1,9,4,0,20,0.20842965017722298,0.0
1,9,5,0,34,0.5495555669732313,0.0
1,9,6,0,51,1.391851006844559,0.0
1,9,7,0,58,2.569048675839621,0.0
1,9,8,0,76,2.8114432053232354,0.0
1,9,9,0,94,3.895298112406711,1.0
1,9,10,0,126,5.024606321773214,2.0
1,9,11,0,113,6.955358557574102,4.0
1,9,12,0,137,11.852290599414392,8.0
1,9,13,0,176,17.94129331961536,14.0
1,9,14,0,130,24.067561061017248,20.0
0,10,1,0,0,0.0,0.0
0,10,2,0,5,0.004461440407903123,0.0
0,10,3,0,21,0.06214925217300514,0.0
0,10,4,0,27,0.21924346647252277,0.0
0,10,5,0,50,0.5844928660718134,0.0
0,10,6,0,71,1.5705571450051803,0.0
0,10,7,0,76,2.8178366740417085,0.0
0,10,8,0,104,3.1276018411808955,1.0
0,10,9,0,116,4.38028651181705,1.0
0,10,10,0,131,5.715024115255251,2.0
0,10,11,0,152,7.895563732216675,4.0
0,10,12,0,159,13.084486315748498,9.0
0,10,13,0,160,19.564460247802632,15.0
0,10,14,0,166,26.171454443703897,22.0
1,10,1,0,0,0.0,0.0
1,10,2,0,1,0.004651162790697674,0.0
1,10,3,0,10,0.09714529186195142,0.0
1,10,4,0,26,0.28740946216674373,0.0
1,10,5,0,49,0.7233211735087088,0.0
1,10,6,0,67,1.7855619482194227,0.0
1,10,7,0,67,3.1936972924988902,1.0
1,10,8,0,79,3.359274621605945,1.0
1,10,9,0,116,4.515645448436045,1.0
1,10,10,0,112,5.702531307065197,2.0
1,10,11,0,126,7.736169922141784,4.0
1,10,12,0,135,13.124684565319631,9.0
1,10,13,0,165,20.0268613905925,16.0
1,10,14,0,143,27.124967171496106,23.0
0,11,1,0,0,0.0,0.0
0,11,2,0,4,0.005098789037603569,0.0
0,11,3,0,22,0.07207677516466116,0.0
0,11,4,0,41,0.23499046017121483,0.0
0,11,5,0,66,0.617964136385189,0.0
0,11,6,0,65,1.6492524094065208,0.0
0,11,7,0,87,2.9231955618111214,0.0
0,11,8,0,110,3.2598254972729634,1.0
0,11,9,0,116,4.565796650109043,1.0
0,11,10,0,134,5.899717778892336,2.0
0,11,11,0,143,8.134465782254125,4.0
0,11,12,0,165,13.277530189324532,9.0
0,11,13,0,169,19.501005201418415,15.0
0,11,14,0,156,25.633118480959975,22.0
1,11,1,0,0,0.0,0.0
1,11,2,0,0,0.0,0.0
1,11,3,0,8,0.07669365146996165,0.0
1,11,4,0,21,0.25073200801356144,0.0
1,11,5,0,43,0.6302728253609413,0.0
1,11,6,0,52,1.6568048804682076,0.0
1,11,7,0,61,3.0751146619322385,0.0
1,11,8,0,87,3.3175774025149662,1.0
1,11,9,0,94,4.629142742610561,1.0
1,11,10,0,112,6.007548842077918,2.0
1,11,11,0,120,8.464635978691435,5.0
1,11,12,0,130,14.036448824990012,10.0
1,11,13,0,157,20.70811453614997,17.0
1,11,14,0,142,27.209861682570253,24.0
0,12,1,0,1,0.02127659574468085,0.0
0,12,2,0,6,0.005481198215423837,0.0
0,12,3,0,28,0.08627635230960647,0.0
0,12,4,0,32,0.2603180779755479,0.0
0,12,5,0,61,0.6512780723307039,0.0
0,12,6,0,71,1.720436751920213,0.0
0,12,7,0,82,3.0162445003620015,0.0
0,12,8,0,101,3.388817655461779,1.0
0,12,9,0,116,4.722017351919575,1.0
0,12,10,0,150,6.068714704474541,2.0
0,12,11,0,156,8.340551895503546,5.0
0,12,12,0,153,13.445506149085075,10.0
0,12,13,0,170,19.470915332000068,15.0
0,12,14,0,153,25.159949717795346,21.0
1,12,1,0,0,0.0,0.0
1,12,2,0,2,0.004651162790697674,0.0
1,12,3,0,7,0.0815935236472092,0.0
1,12,4,0,21,0.30674988441978734,0.0
1,12,5,0,51,0.6765657915018239,0.0
1,12,6,0,55,1.6927636147207619,0.0
1,12,7,0,64,3.005962420476402,0.0
1,12,8,0,74,3.2236109135083666,1.0
1,12,9,0,99,4.467005435231145,1.0
1,12,10,0,104,5.743813082112759,2.0
1,12,11,0,113,8.1730856440377,4.0
1,12,12,0,139,13.64452344710053,10.0
1,12,13,0,150,20.233797873714497,16.0
1,12,14,0,135,26.556158627330824,23.0
0,13,1,0,0,0.0,0.0
0,13,2,0,8,0.00981516889738687,0.0
0,13,3,0,24,0.09887499673722952,0.0
0,13,4,0,30,0.28620741596163984,0.0
0,13,5,0,67,0.6988447777921463,0.0
0,13,6,0,68,1.8112176694617637,0.0
0,13,7,0,100,3.125011391655233,1.0
0,13,8,0,100,3.5251864989268977,1.0
0,13,9,0,125,4.884108389717692,2.0
0,13,10,0,135,6.224070823939677,2.0
0,13,11,0,140,8.536197488323111,5.0
0,13,12,0,159,13.618976246152478,10.0
0,13,13,0,162,19.51984064879082,16.0
0,13,14,0,160,24.97419802976999,21.0
1,13,1,0,0,0.0,0.0
1,13,2,0,0,0.0,0.0
1,13,3,0,14,0.09586706433745207,0.0
1,13,4,0,18,0.2740021574973031,0.0
1,13,5,0,41,0.6633098700097622,0.0
1,13,6,0,52,1.769268921733955,0.0
1,13,7,0,60,3.2275188637372394,1.0
1,13,8,0,78,3.552821949591236,1.0
1,13,9,0,112,4.903421483900633,2.0
1,13,10,0,108,6.262673726514926,2.0
1,13,11,0,120,8.62802622592542,5.0
1,13,12,0,128,13.82992824019055,10.0
1,13,13,0,156,19.944647096288577,16.0
1,13,14,0,145,25.35139630569903,22.0
0,14,1,0,0,0.0,0.0
0,14,2,0,6,0.007903123008285532,0.0
0,14,3,0,29,0.10965519041528543,0.0
0,14,4,0,29,0.311230637913288,0.0
0,14,5,0,62,0.7486615802405276,0.0
0,14,6,0,75,1.9299917815498884,0.0
0,14,7,0,88,3.303134477224284,1.0
0,14,8,0,101,3.6979823841038275,1.0
0,14,9,0,123,5.10247373650322,2.0
0,14,10,0,141,6.445900406607315,3.0
0,14,11,0,147,8.812178799754099,5.0
0,14,12,0,182,13.926405753419324,10.0
0,14,13,0,164,19.72380594255752,16.0
0,14,14,0,151,24.86009145286887,21.0
1,14,1,0,0,0.0,0.0
1,14,2,0,1,0.002325581395348837,0.0
1,14,3,0,9,0.08414997869620792,0.0
1,14,4,0,25,0.29311141932501156,0.0
1,14,5,0,32,0.6995838257205981,0.0
1,14,6,0,58,1.8802450153754589,0.0
1,14,7,0,65,3.199985204911969,1.0
1,14,8,0,84,3.4938439145042848,1.0
1,14,9,0,116,4.715970854899371,1.0
1,14,10,0,111,5.867513237215486,2.0
1,14,11,0,111,7.984368255702773,4.0
1,14,12,0,133,12.603199607571444,9.0
1,14,13,0,157,17.44814562427903,14.0
1,14,14,0,130,20.712028363827365,17.0
