epoch,train_loss,train_acc,train_average_valid_weight_sum,train_average_weight_per_valid_class,train_average_weight_per_invalid_class,val_loss,val_acc,val_average_valid_weight_sum,val_average_weight_per_valid_class,val_average_weight_per_invalid_class,time_elapsed
0,1.792813003898256,0.4246049411764706,0.8590652794467982,0.08693936825655488,0.005955967530145864,1.2172662261400375,0.5624118062088429,0.9926163545780774,0.10067071085787,0.00030993422577008675,01:10:50
1,1.1223067521304524,0.597941705882353,0.9945085448666741,0.10118879728996753,0.00023048088343777893,1.075009042546083,0.6105362182502352,0.9951032754506912,0.10093679190775413,0.00020579056842951322,01:10:48
2,1.0240733402801683,0.6297827352941177,0.9961337830942939,0.10136279834599354,0.00016266583675260976,1.0060788170414383,0.6362300094073378,0.9954030436383926,0.10097595999544787,0.0001947602236475108,01:11:00
3,0.9732250435624403,0.6466172058823529,0.9967742770722333,0.10143200860558538,0.00013599021647188998,0.9857814576361164,0.6411100658513641,0.9976886550099471,0.10122350286534679,9.7948412957481e-05,01:10:44
4,0.9422403547563833,0.6567640294117647,0.9971630579867643,0.10147382281599325,0.00011978526529032644,0.9615893630014762,0.649664863593603,0.9974659970652239,0.10119092303940629,0.00010701687033882852,01:10:56
5,0.9200868497962952,0.6638040294117648,0.9974143806802526,0.10150079252016544,0.00010930763339961157,0.9486870860728248,0.6522812793979303,0.997934706347906,0.10124943036715713,8.746542635845018e-05,01:11:06
6,0.9026867536491366,0.6694933823529412,0.997597951268701,0.10152069337653412,0.00010166885901854445,0.939494756881852,0.6569849482596425,0.9983981865145414,0.10130193082375674,6.807764112411485e-05,01:11:01
7,0.8882385072584994,0.6741421176470588,0.9977334453257953,0.101535282755999,9.600714991425304e-05,0.9264101829600581,0.6579844778927564,0.9977209774369018,0.10121524798651406,9.594492523836565e-05,01:10:56
8,0.8757255582511986,0.678124794117647,0.9978467341396108,0.1015476779908082,9.130129894164309e-05,0.9227055487830125,0.6615122295390404,0.9977014940074336,0.10121543767843623,9.73603112702166e-05,01:10:59
9,0.8646197874564985,0.6816960588235295,0.9979365427561928,0.10155753739702701,8.757509919885214e-05,0.9233941335164481,0.6615710253998118,0.9978334324492224,0.10125111095319911,9.229465433060076e-05,01:10:50
10,0.8545708712956204,0.6850111470588235,0.9980092796177022,0.10156533242914256,8.45377134443907e-05,0.9092323175322191,0.6638640639698965,0.9978410860669018,0.10122835504369476,9.147837012507914e-05,01:11:06
11,0.8453853655736446,0.6879813823529412,0.9980767518718383,0.10157271033698671,8.173709932716327e-05,0.9142458784557802,0.6646578080903104,0.9984672098146333,0.10130085231892252,6.499150437389953e-05,01:11:08
12,0.8368006144651525,0.6908189705882353,0.9981296330977047,0.10157838860824529,7.953244427894799e-05,0.9167311564999039,0.6665098777046096,0.9989596435402434,0.10134338472574697,4.4062901160650794e-05,01:11:03
13,0.828670530863257,0.6934574411764706,0.9981804370600756,0.10158371496337301,7.740281552745984e-05,0.9071431027082262,0.6690968955785512,0.997250126368127,0.10117592955549595,0.00011725445301849671,01:11:03
14,0.8210334328009241,0.6961164411764705,0.9982191652037676,0.101587992685318,7.578992896195996e-05,0.9087158538828677,0.6654515522107244,0.99852612477255,0.10130367025046111,6.272135183627139e-05,01:11:01
15,0.8136975998203474,0.6985963529411765,0.9982576322533664,0.1015921056716933,7.418802390605132e-05,0.9045228474508,0.6643932267168391,0.9969750299615223,0.10114649674125359,0.00012900590099153278,01:11:21
16,0.806626398587311,0.7009911764705883,0.9982903576715133,0.10159544078907545,7.2806918449717e-05,0.912539663930491,0.6660689087488241,0.9985777023594444,0.10130749871342785,6.063497970033475e-05,01:11:15
17,0.7997430678879374,0.7033268235294118,0.9983160653930552,0.1015981736935307,7.17242779735795e-05,0.9134539280258477,0.6675682031984949,0.9983783480925932,0.10128368208796375,6.892768228386055e-05,01:10:44
18,0.7930413560453723,0.7056788529411765,0.9983442361260021,0.10160116628752737,7.05456527491303e-05,0.908630651089793,0.6687147224835371,0.9983366320745517,0.10128779741580601,7.100214425042967e-05,01:11:20
19,0.7864861325332838,0.7078895294117648,0.9983639201485129,0.10160321853632086,6.971929090957779e-05,0.9280729238311861,0.6652163687676388,0.9989733822146117,0.10134613255313961,4.358928387208084e-05,01:11:22
20,0.780025003365699,0.710188205882353,0.9983824292793274,0.10160529168450132,6.895833202854513e-05,0.9171467303725087,0.664804797742239,0.9984158052662466,0.10129072438655658,6.723319717957181e-05,01:11:29
21,0.7737591116268073,0.7122864411764706,0.9983955905507592,0.101606332325725,6.837889294749466e-05,0.9185256353270189,0.6662452963311383,0.9979297770493903,0.1012351129656116,8.81663663753594e-05,01:11:20
22,0.7674879025303616,0.7145975588235294,0.9984144445375555,0.10160839710044861,6.758873184750166e-05,0.9316974492535093,0.664305032925682,0.9988981305375373,0.10134271834385586,4.657990139983997e-05,01:11:34
23,0.7613081227225557,0.7167249117647059,0.9984303102624557,0.10161004439107109,6.691179935066183e-05,0.9338921115629424,0.6604539040451552,0.9981739908484838,0.10126429540389906,7.75906006286877e-05,01:11:31
24,0.7552186343348166,0.7188727647058824,0.9984338790885701,0.10161060218485664,6.679711810329086e-05,0.9526966995544739,0.6620119943555973,0.9990638102547582,0.10136239061014672,3.9655444438983e-05,01:11:22
