mode,epoch,n_valid,min,max,mean,median
0,5,6,0,61,1.4222781390406924,0.0
0,5,7,0,75,2.464520683826432,0.0
0,5,8,0,111,2.658579741188941,0.0
0,5,9,0,106,3.6241914440527787,1.0
0,5,10,0,134,4.767542171192071,2.0
0,5,11,0,140,6.889617201972159,4.0
0,5,12,0,177,11.681675434310524,8.0
0,5,13,0,157,18.28565496510846,14.0
0,5,14,0,154,27.513879996533145,24.0
1,5,1,0,0,0.0,0.0
1,5,2,0,0,0.0,0.0
1,5,3,0,4,0.046875,0.0
1,5,4,0,2,0.12333333333333334,0.0
1,5,5,0,16,0.5711111111111111,0.0
1,5,6,0,41,1.4619506966773848,0.0
1,5,7,0,46,2.5568031704095113,0.0
1,5,8,0,65,2.599271402550091,0.0
1,5,9,0,54,3.4990659194021885,1.0
1,5,10,0,83,4.903202590860022,2.0
1,5,11,0,83,7.098279421885754,4.0
1,5,12,0,88,12.449678214432424,8.0
1,5,13,0,108,19.990500641848524,15.0
1,5,14,0,130,29.623931623931625,24.5
0,6,1,0,0,0.0,0.0
0,6,2,0,2,0.004346714395295321,0.0
0,6,3,0,15,0.04884734326679786,0.0
0,6,4,0,35,0.20681155045779254,0.0
0,6,5,0,53,0.711653573979095,0.0
0,6,6,0,55,1.4627215109072116,0.0
0,6,7,0,76,2.5436614978187597,0.0
0,6,8,0,97,2.7342015575773635,1.0
0,6,9,0,99,3.752163887397447,1.0
0,6,10,0,125,4.884189327078435,2.0
0,6,11,0,135,6.9808772970295,4.0
0,6,12,0,148,11.880231213294152,8.0
0,6,13,0,159,18.551470599815318,14.0
0,6,14,0,148,27.60788485572017,24.0
1,6,1,0,0,0.0,0.0
1,6,2,0,0,0.0,0.0
1,6,3,0,2,0.0546875,0.0
1,6,4,0,4,0.15,0.0
1,6,5,0,14,0.6244444444444445,0.0
1,6,6,0,41,1.5541264737406217,0.0
1,6,7,0,37,2.7793923381770145,0.0
1,6,8,0,72,2.9385245901639343,1.0
1,6,9,0,69,3.8078462770216173,1.0
1,6,10,0,80,5.1779417056495145,2.0
1,6,11,0,86,7.106951135581555,4.0
1,6,12,0,86,12.273860057510612,9.0
1,6,13,0,110,19.01540436456996,15.0
1,6,14,0,115,27.641025641025642,24.0
0,7,1,0,0,0.0,0.0
0,7,2,0,2,0.003068268984914344,0.0
0,7,3,0,17,0.04703753162777621,0.0
0,7,4,0,30,0.2138545125264111,0.0
0,7,5,0,53,0.7297755848427795,0.0
0,7,6,0,57,1.516007676436552,0.0
0,7,7,0,73,2.651621506725913,0.0
0,7,8,0,104,2.819645643788829,1.0
0,7,9,0,105,3.8743474618255767,1.0
0,7,10,0,129,5.019636240821227,2.0
0,7,11,0,133,7.104830204422657,4.0
0,7,12,0,142,12.148882351354441,8.0
0,7,13,0,164,19.02932012811151,15.0
0,7,14,0,157,28.206277801231852,24.0
1,7,1,1,1,1.0,1.0
1,7,2,0,0,0.0,0.0
1,7,3,0,4,0.1015625,0.0
1,7,4,0,8,0.28,0.0
1,7,5,0,22,0.7244444444444444,0.0
1,7,6,0,36,1.77491961414791,0.0
1,7,7,0,47,2.983487450462351,1.0
1,7,8,0,49,3.279143897996357,1.0
1,7,9,0,85,3.9839871897518013,2.0
1,7,10,0,93,5.465095358042461,2.0
1,7,11,0,78,7.113145216792843,4.0
1,7,12,0,89,11.891414487197043,8.0
1,7,13,0,120,18.278305519897305,14.0
1,7,14,0,124,26.094017094017094,22.0
0,8,1,0,0,0.0,0.0
0,8,2,0,2,0.004346714395295321,0.0
0,8,3,0,23,0.05401321338206354,0.0
0,8,4,0,59,0.2295691216420163,0.0
0,8,5,0,59,0.7520136769893311,0.0
0,8,6,0,63,1.588066929960753,0.0
0,8,7,0,80,2.7633569339149973,0.0
0,8,8,0,95,2.9497072181491624,1.0
0,8,9,0,102,4.049119011861501,1.0
0,8,10,0,125,5.212645919408551,2.0
0,8,11,0,132,7.311359945763946,4.0
0,8,12,0,141,12.414683924052007,9.0
0,8,13,0,168,19.216848311961293,15.0
0,8,14,0,164,27.923435652117995,24.0
1,8,1,0,0,0.0,0.0
1,8,2,0,0,0.0,0.0
1,8,3,0,3,0.0703125,0.0
1,8,4,0,10,0.22666666666666666,0.0
1,8,5,0,15,0.5666666666666667,0.0
1,8,6,0,34,1.6184351554126473,0.0
1,8,7,0,46,2.727873183619551,0.0
1,8,8,0,54,2.8424408014571947,0.0
1,8,9,0,70,3.6917534027221777,1.0
1,8,10,0,93,5.048218783735156,2.0
1,8,11,0,85,6.8273916035788025,4.0
1,8,12,0,101,11.613309598795016,8.0
1,8,13,0,114,17.8397946084724,13.0
1,8,14,0,126,26.081196581196583,21.0
0,9,1,0,0,0.0,0.0
0,9,2,0,1,0.0017898235745333673,0.0
0,9,3,0,18,0.060426623559179084,0.0
0,9,4,0,38,0.24274323372572693,0.0
0,9,5,0,58,0.7688026142093531,0.0
0,9,6,0,66,1.6673104879726217,0.0
0,9,7,0,91,2.8885707561970504,0.0
0,9,8,0,96,3.0829082383770574,1.0
0,9,9,0,110,4.2360410133503485,1.0
0,9,10,0,132,5.406814080391094,2.0
0,9,11,0,149,7.510549844631679,4.0
0,9,12,0,144,12.615147107039041,9.0
0,9,13,0,160,19.36717302665805,15.0
0,9,14,0,155,27.849991472657987,24.0
1,9,1,0,0,0.0,0.0
1,9,2,0,0,0.0,0.0
1,9,3,0,4,0.0390625,0.0
1,9,4,0,7,0.28,0.0
1,9,5,0,19,0.6911111111111111,0.0
1,9,6,0,29,1.8606645230439443,0.0
1,9,7,0,43,3.2424042272126816,1.0
1,9,8,0,46,3.2468123861566482,1.0
1,9,9,0,76,4.1462503336002134,1.0
1,9,10,0,92,5.716984526808204,2.0
1,9,11,0,91,7.669649002064694,4.0
1,9,12,0,92,12.850883198685471,9.0
1,9,13,0,105,19.371501925545573,15.0
1,9,14,0,146,27.56980056980057,22.0
0,10,1,0,0,0.0,0.0
0,10,2,0,3,0.005113781641523907,0.0
0,10,3,0,19,0.07084621872364352,0.0
0,10,4,0,30,0.2727072643123051,0.0
0,10,5,0,60,0.8299725161765024,0.0
0,10,6,0,68,1.7841249315339283,0.0
0,10,7,0,77,3.0677892547344556,1.0
0,10,8,0,108,3.2572404160409856,1.0
0,10,9,0,115,4.429287765249668,2.0
0,10,10,0,133,5.623009864631439,2.0
0,10,11,0,132,7.736607284030822,4.0
0,10,12,0,149,12.93315798972577,9.0
0,10,13,0,160,19.775012165973806,15.0
0,10,14,0,164,28.15156581570317,24.0
1,10,1,0,0,0.0,0.0
1,10,2,0,0,0.0,0.0
1,10,3,0,4,0.0859375,0.0
1,10,4,0,6,0.20333333333333334,0.0
1,10,5,0,12,0.6733333333333333,0.0
1,10,6,0,41,1.6795284030010718,0.0
1,10,7,0,41,3.082562747688243,1.0
1,10,8,0,69,3.133424408014572,1.0
1,10,9,0,77,4.0394982652788896,1.0
1,10,10,0,80,5.564411658870097,2.0
1,10,11,0,77,7.591465932553338,4.0
1,10,12,0,98,13.070655894837738,9.0
1,10,13,0,108,20.10397946084724,16.0
1,10,14,0,104,28.445868945868945,24.0
0,11,1,0,0,0.0,0.0
0,11,2,0,5,0.005369470723600102,0.0
0,11,3,0,24,0.08154694967669385,0.0
0,11,4,0,34,0.30180350135828554,0.0
0,11,5,0,72,0.8738557423878465,0.0
0,11,6,0,61,1.91411780694421,0.0
0,11,7,0,70,3.2315113313157284,1.0
0,11,8,0,95,3.4455169964372994,1.0
0,11,9,0,114,4.662158621959729,2.0
0,11,10,0,116,5.877158290626668,2.0
0,11,11,0,136,8.04561243301631,5.0
0,11,12,0,154,13.282640621337062,9.0
0,11,13,0,157,20.02300642079938,16.0
0,11,14,0,157,28.095089648925136,24.0
1,11,1,0,0,0.0,0.0
1,11,2,0,0,0.0,0.0
1,11,3,0,6,0.078125,0.0
1,11,4,0,4,0.19666666666666666,0.0
1,11,5,0,18,0.6222222222222222,0.0
1,11,6,0,39,1.7684887459807075,0.0
1,11,7,0,41,3.1360634081902248,1.0
1,11,8,0,86,3.148907103825137,1.0
1,11,9,0,85,4.128903122497999,1.0
1,11,10,0,88,5.610291471752429,2.0
1,11,11,0,103,7.681486579490709,4.0
1,11,12,0,88,12.951800629878132,9.0
1,11,13,0,114,19.793324775353017,15.0
1,11,14,0,123,27.743589743589745,22.0
0,12,1,0,0,0.0,0.0
0,12,2,0,5,0.006647916133981079,0.0
0,12,3,0,20,0.09200168681473152,0.0
0,12,4,0,32,0.3285667572190361,0.0
0,12,5,0,54,0.9178385163063473,0.0
0,12,6,0,69,2.027573809514004,0.0
0,12,7,0,78,3.3829683593631388,1.0
0,12,8,0,97,3.6204564526101937,1.0
0,12,9,0,117,4.902785494367538,2.0
0,12,10,0,121,6.137283026050469,3.0
0,12,11,0,133,8.36981682571508,5.0
0,12,12,0,139,13.708496165308718,10.0
0,12,13,0,165,20.445091429852333,16.0
0,12,14,0,151,28.24493322112656,24.0
1,12,1,0,0,0.0,0.0
1,12,2,0,0,0.0,0.0
1,12,3,0,6,0.1015625,0.0
1,12,4,0,12,0.36333333333333334,0.0
1,12,5,0,23,0.8822222222222222,0.0
1,12,6,0,32,2.0739549839228295,0.0
1,12,7,0,41,3.5746367239101717,1.0
1,12,8,0,60,3.4845173041894353,1.0
1,12,9,0,70,4.443021083533494,2.0
1,12,10,0,82,5.914177761784814,3.0
1,12,11,0,91,7.75209910529938,4.0
1,12,12,0,92,12.852252498973025,9.0
1,12,13,0,101,19.398459563543003,15.0
1,12,14,0,111,27.63960113960114,22.0
0,13,1,0,0,0.0,0.0
0,13,2,0,3,0.007926361544362055,0.0
0,13,3,0,23,0.11136491425358448,0.0
0,13,4,0,28,0.3746855820505081,0.0
0,13,5,0,56,0.9831028587504599,0.0
0,13,6,0,62,2.1619979326335037,0.0
0,13,7,0,73,3.5631939735012197,1.0
0,13,8,0,117,3.8069590436651652,1.0
0,13,9,0,109,5.130254997626662,2.0
0,13,10,0,120,6.372594843143344,3.0
0,13,11,0,135,8.632256971047289,5.0
0,13,12,0,147,13.998440205707084,10.0
0,13,13,0,161,20.70502907497127,16.0
0,13,14,0,162,28.300757954891758,24.0
1,13,1,0,0,0.0,0.0
1,13,2,0,0,0.0,0.0
1,13,3,0,4,0.1328125,0.0
1,13,4,0,7,0.2833333333333333,0.0
1,13,5,0,29,1.0377777777777777,0.0
1,13,6,0,33,2.3258306538049305,0.0
1,13,7,0,51,4.023117569352708,1.0
1,13,8,0,68,3.9517304189435336,1.0
1,13,9,0,75,5.049906591940219,2.0
1,13,10,0,85,6.655811442965096,3.0
1,13,11,0,95,8.77178251892636,5.0
1,13,12,0,101,14.343283582089553,11.0
1,13,13,0,102,20.579204107830552,17.0
1,13,14,0,120,27.82905982905983,23.0
0,14,1,0,0,0.0,0.0
0,14,2,0,3,0.0076706724622858605,0.0
0,14,3,0,25,0.1302712960359854,0.0
0,14,4,0,32,0.4118560720394406,0.0
0,14,5,0,66,1.047735289662187,0.0
0,14,6,0,74,2.2870797830500655,0.0
0,14,7,0,80,3.7514803081065216,1.0
0,14,8,0,101,4.0185026720254395,1.0
0,14,9,0,108,5.392831223267528,2.0
0,14,10,0,137,6.690551391824649,3.0
0,14,11,0,139,9.04374584949384,5.0
0,14,12,0,146,14.493466188837724,11.0
0,14,13,0,161,21.183636647115364,17.0
0,14,14,0,156,28.66638521778272,25.0
1,14,1,0,0,0.0,0.0
1,14,2,0,0,0.0,0.0
1,14,3,0,3,0.109375,0.0
1,14,4,0,9,0.30333333333333334,0.0
1,14,5,0,29,0.9755555555555555,0.0
1,14,6,0,24,1.9271168274383708,0.0
1,14,7,0,42,3.4478203434610304,1.0
1,14,8,0,67,3.546903460837887,1.0
1,14,9,0,87,4.519615692554043,2.0
1,14,10,0,76,6.048938467074487,3.0
1,14,11,0,87,7.8291810048176185,5.0
1,14,12,0,92,13.155278652608517,9.0
1,14,13,0,105,19.866238767650835,16.0
1,14,14,0,116,27.487179487179485,24.0
0,15,1,0,0,0.0,0.0
0,15,2,0,3,0.0076706724622858605,0.0
0,15,3,0,24,0.15267430418892325,0.0
0,15,4,0,38,0.4609241372371466,0.0
0,15,5,0,68,1.1296543963297194,0.0
0,15,6,0,67,2.4294645026583366,0.0
0,15,7,0,76,3.951616698887618,1.0
0,15,8,0,103,4.229077415128228,1.0
0,15,9,0,118,5.640518451079415,2.0
0,15,10,0,119,6.962836256849643,3.0
0,15,11,0,144,9.366675339849131,6.0
0,15,12,0,145,14.894347504593314,11.0
0,15,13,0,156,21.607010435701977,17.0
0,15,14,0,168,28.9711971549432,25.0
1,15,1,0,0,0.0,0.0
1,15,2,0,0,0.0,0.0
1,15,3,0,3,0.0859375,0.0
1,15,4,0,6,0.3333333333333333,0.0
1,15,5,0,32,0.9466666666666667,0.0
1,15,6,0,30,2.1136120042872455,0.0
1,15,7,0,57,3.916116248348745,1.0
1,15,8,0,69,3.948087431693989,1.0
1,15,9,0,89,5.1310381638644245,2.0
1,15,10,0,87,6.735696293630802,3.0
1,15,11,0,81,8.632759807295251,5.0
1,15,12,0,91,14.022045734629604,10.0
1,15,13,0,124,20.262130937098846,16.0
1,15,14,0,112,27.192307692307693,22.0
0,16,1,0,0,0.0,0.0
0,16,2,0,5,0.013295832267962158,0.0
0,16,3,0,26,0.17841579983131853,0.0
0,16,4,0,36,0.5150417547036925,0.0
0,16,5,0,57,1.1990218355731568,0.0
0,16,6,0,75,2.5905214128926244,0.0
0,16,7,0,78,4.1603173679362735,1.0
0,16,8,0,106,4.442994950387186,2.0
0,16,9,0,114,5.934195516337123,3.0
0,16,10,0,140,7.302509878226971,4.0
0,16,11,0,146,9.806600698699745,6.0
0,16,12,0,144,15.419657245701945,11.0
0,16,13,0,164,22.081872410301205,18.0
0,16,14,0,150,29.136395534468633,25.0
1,16,1,0,0,0.0,0.0
1,16,2,0,0,0.0,0.0
1,16,3,0,3,0.171875,0.0
1,16,4,0,6,0.33,0.0
1,16,5,0,22,1.0866666666666667,0.0
1,16,6,0,36,2.4233654876741695,0.0
1,16,7,0,40,3.977542932628798,1.0
1,16,8,0,73,4.162112932604736,2.0
1,16,9,0,88,5.379770483053109,2.0
1,16,10,0,92,6.925872616048938,3.0
1,16,11,0,77,9.011011699931176,6.0
1,16,12,0,89,14.194714500890045,10.0
1,16,13,0,116,20.554300385109116,17.0
1,16,14,0,111,27.094017094017094,23.0
0,17,1,0,0,0.0,0.0
0,17,2,0,12,0.014062899514190744,0.0
0,17,3,0,26,0.20020382344672477,0.0
0,17,4,0,36,0.5717313109970822,0.0
0,17,5,0,71,1.2794823519227856,0.0
0,17,6,0,72,2.750163700833124,0.0
0,17,7,0,93,4.364154528983674,1.0
0,17,8,0,103,4.660854275240703,2.0
0,17,9,0,113,6.191495410250225,3.0
0,17,10,0,133,7.584350255238215,4.0
0,17,11,0,135,10.135754353281099,6.0
0,17,12,0,153,15.793656373062527,12.0
0,17,13,0,167,22.40540174486575,18.0
0,17,14,0,159,29.218285976296784,25.0
1,17,1,0,0,0.0,0.0
1,17,2,0,0,0.0,0.0
1,17,3,0,7,0.28125,0.0
1,17,4,0,21,0.5666666666666667,0.0
1,17,5,0,44,1.268888888888889,0.0
1,17,6,0,40,2.94962486602358,1.0
1,17,7,0,56,4.745706737120211,2.0
1,17,8,0,108,4.840619307832423,2.0
1,17,9,0,84,6.371230317587403,3.0
1,17,10,0,88,8.173983447283195,4.0
1,17,11,0,93,10.765588437715072,7.0
1,17,12,0,101,16.907024510475146,13.0
1,17,13,0,121,23.65160462130937,19.0
1,17,14,0,123,30.296296296296298,26.0
0,18,1,0,0,0.0,0.0
0,18,2,0,9,0.021477882894400408,0.0
0,18,3,0,29,0.2250316277762159,0.0
0,18,4,0,37,0.6363441996176677,0.0
0,18,5,0,72,1.3805016338808458,0.0
0,18,6,0,70,2.926804106728825,0.0
0,18,7,0,80,4.613052521837708,2.0
0,18,8,0,110,4.908690155463298,2.0
0,18,9,0,127,6.518931972100962,3.0
0,18,10,0,128,7.970888747050127,4.0
0,18,11,0,139,10.638340219174465,7.0
0,18,12,0,152,16.406864930268103,12.0
0,18,13,0,160,22.946008799398186,19.0
0,18,14,0,160,29.419192949985042,25.0
1,18,1,0,0,0.0,0.0
1,18,2,0,0,0.0,0.0
1,18,3,0,4,0.21875,0.0
1,18,4,0,15,0.53,0.0
1,18,5,0,39,1.208888888888889,0.0
1,18,6,0,34,2.6516613076098605,0.0
1,18,7,0,47,4.474900924702774,2.0
1,18,8,0,76,4.591074681238616,2.0
1,18,9,0,102,6.044035228182546,3.0
1,18,10,0,86,8.001799208348327,4.0
1,18,11,0,92,10.341500344115623,6.0
1,18,12,0,102,16.16157743393126,12.0
1,18,13,0,109,23.022593068035942,19.0
1,18,14,0,108,29.64957264957265,25.0
0,19,1,0,0,0.0,0.0
0,19,2,0,8,0.01917668115571465,0.0
0,19,3,0,29,0.2601033174023053,0.0
0,19,4,0,44,0.7077485159472784,0.0
0,19,5,0,67,1.4985089484732412,0.0
0,19,6,0,71,3.114370256279317,1.0
0,19,7,0,93,4.884012166361327,2.0
0,19,8,0,105,5.179797684244619,2.0
0,19,9,0,113,6.849760720872143,3.0
0,19,10,0,128,8.340127282797074,4.0
0,19,11,0,141,11.050727299054476,7.0
0,19,12,0,153,16.881919762223834,13.0
0,19,13,0,157,23.45282725682095,19.0
0,19,14,0,167,29.89796266422123,26.0
1,19,1,0,0,0.0,0.0
1,19,2,0,0,0.0,0.0
1,19,3,0,3,0.125,0.0
1,19,4,0,10,0.4166666666666667,0.0
1,19,5,0,30,1.1711111111111112,0.0
1,19,6,0,36,2.662379421221865,0.0
1,19,7,0,56,4.70673712021136,2.0
1,19,8,0,90,4.525956284153006,2.0
1,19,9,0,87,5.983186549239392,3.0
1,19,10,0,88,7.881971932349766,4.0
1,19,11,0,94,10.516035788024777,7.0
1,19,12,0,112,16.73736820484732,13.0
1,19,13,0,127,23.838254172015404,20.0
1,19,14,0,112,30.994301994301996,26.5
0,20,1,0,1,0.03571428571428571,0.0
0,20,2,0,10,0.02429046279723856,0.0
0,20,3,0,30,0.2839822884453191,0.0
0,20,4,0,36,0.7772914780158969,0.0
0,20,5,0,65,1.5980393429851327,0.0
0,20,6,0,75,3.305233072922029,1.0
0,20,7,0,83,5.134696650708017,2.0
0,20,8,0,111,5.441543002679387,2.0
0,20,9,0,118,7.171693214329253,4.0
0,20,10,0,135,8.708603395448216,5.0
0,20,11,0,140,11.492361126907152,8.0
0,20,12,0,149,17.400614073410164,13.0
0,20,13,0,163,24.005788746198625,20.0
0,20,14,0,159,30.43313864898944,27.0
1,20,1,0,0,0.0,0.0
1,20,2,0,0,0.0,0.0
1,20,3,0,7,0.28125,0.0
1,20,4,0,15,0.7766666666666666,0.0
1,20,5,0,31,1.5022222222222221,0.0
1,20,6,0,37,3.357984994640943,1.0
1,20,7,0,57,5.658520475561427,2.0
1,20,8,0,100,5.409836065573771,2.0
1,20,9,0,105,7.15158793701628,4.0
1,20,10,0,94,9.019431450161928,5.0
1,20,11,0,99,11.325395732966276,8.0
1,20,12,0,123,17.305901684239355,13.0
1,20,13,0,115,23.778947368421054,20.0
1,20,14,0,111,29.943019943019944,27.0
0,21,1,0,0,0.0,0.0
0,21,2,0,8,0.0276144208642291,0.0
0,21,3,0,41,0.32214647174585326,0.0
0,21,4,0,38,0.855084767079183,0.0
0,21,5,0,62,1.7245688069423706,0.0
0,21,6,0,72,3.523805601657188,1.0
0,21,7,0,98,5.4580946283794045,2.0
0,21,8,0,116,5.751810794099462,3.0
0,21,9,0,116,7.560827737184625,4.0
0,21,10,0,133,9.125164040820941,5.0
0,21,11,0,141,11.963007304890843,8.0
0,21,12,0,156,17.95801875813233,14.0
0,21,13,0,164,24.476253646511136,20.0
0,21,14,0,160,30.54835282506647,27.0
1,21,1,0,0,0.0,0.0
1,21,2,0,0,0.0,0.0
1,21,3,0,9,0.3515625,0.0
1,21,4,0,18,0.83,0.0
1,21,5,0,34,1.8444444444444446,0.0
1,21,6,0,40,3.658092175777063,1.0
1,21,7,0,57,6.056803170409511,3.0
1,21,8,0,81,5.913934426229508,3.0
1,21,9,0,94,7.770749933279958,4.0
1,21,10,0,93,9.964735516372796,6.0
1,21,11,0,104,12.671851342050928,9.0
1,21,12,0,115,18.712857729700122,15.0
1,21,13,0,118,24.913222079589218,21.0
1,21,14,0,112,30.672364672364672,26.5
0,22,1,0,0,0.0,0.0
0,22,2,0,11,0.034773715162362565,0.0
0,22,3,0,33,0.3534403992128198,0.0
0,22,4,0,43,0.9145412013281015,0.0
0,22,5,0,65,1.806687009024216,0.0
0,22,6,0,71,3.6873520000329463,1.0
0,22,7,0,93,5.6451499033371455,2.0
0,22,8,0,113,5.982778133557106,3.0
0,22,9,0,129,7.864623780584282,4.0
0,22,10,0,132,9.50131017990466,5.0
0,22,11,0,156,12.451649134447829,9.0
0,22,12,0,154,18.443496597735198,14.0
0,22,13,0,156,24.767604439701127,21.0
0,22,14,0,178,30.47764857845015,27.0
1,22,1,0,0,0.0,0.0
1,22,2,0,0,0.0,0.0
1,22,3,0,13,0.46875,0.0
1,22,4,0,22,0.9366666666666666,0.0
1,22,5,0,32,1.86,0.0
1,22,6,0,41,3.8756698821007505,1.0
1,22,7,0,52,6.328269484808454,3.0
1,22,8,0,84,6.11976320582878,3.0
1,22,9,0,101,8.185214838537497,5.0
