mode,epoch,n_valid,h_0,h_1,h_2,h_3,h_4,h_5,h_6,h_7,h_8,h_9,h_10,h_11,h_12,h_13,h_14,h_15,h_16,h_17,h_18,h_19,h_20,h_21,h_22,h_23,h_24,h_25,h_26,h_27,h_28,h_29,h_30,h_31,h_32,h_33
0.0,0.0,1.0,0.75,0.07142857142857142,0.03571428571428571,0.03571428571428571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03571428571428571,0.0,0.03571428571428571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03571428571428571,0.0,0.0,0.0,0.0
0.0,0.0,2.0,0.7246228586039376,0.6650473024801841,0.042188698542572234,0.026847353618000513,0.02633597545384812,0.026591664535924316,0.030682689849143442,0.022244950140628994,0.02633597545384812,0.023267706468933776,0.023779084633086166,0.018409613909486065,0.02633597545384812,0.021733571976476605,0.01866530299156226,0.018409613909486065,0.01866530299156226,0.015085655842495525,0.017386857581181282,0.013040143185885963,0.01585272308872411,0.011250319611352595,0.014574277678343135,0.012528765021733572,0.009204806954743032,0.014574277678343135,0.01482996676041933,0.01866530299156226,0.01713116849910509,0.016619790334952696,0.01150600869342879,0.01764254666325748,0.009460496036819227,0.01048325236512401
0.0,0.0,3.0,0.7416362102895698,0.6833532471183582,0.5368990722518977,0.10758715209446162,0.07067050885577734,0.057263845937587855,0.04958532471183582,0.0449641551869553,0.04521014900196795,0.0410458251335395,0.04166080967107113,0.0389900196795052,0.03660036547652516,0.037162637053696934,0.035264970480742196,0.030468091087995502,0.029607112735451222,0.028148720832161935,0.028113578858588697,0.02734045543997751,0.026128057351700873,0.02162988473432668,0.021313606972167557,0.020101208883890918,0.02017149283103739,0.019960640989597975,0.02143660387967388,0.023808687095867302,0.023703261175147598,0.02375597413550745,0.020751335394995782,0.01839682316558898,0.01533947146471746,0.011930700028113578
0.0,0.0,4.0,0.7613190461817084,0.7231738605493511,0.6682513331321058,0.5400757118422377,0.14226783378609517,0.09832478116510715,0.08005080994063789,0.07013406781366335,0.06554985411007144,0.06141840225374786,0.0585131804004427,0.05664553778046081,0.054551514236844754,0.052293993359492905,0.049476808532045474,0.04322617969614649,0.041572341281819095,0.03895009558305665,0.03782447932387564,0.03760438675923131,0.035560670087533955,0.027184575913069726,0.025631351242579738,0.02476355770198209,0.024618925445215815,0.024084414931079587,0.02344300231411611,0.023858034007445416,0.022436864875742025,0.02166339671999195,0.020223362511319048,0.018959402354361606,0.014840527216017708,0.011507696951403561
0.0,0.0,5.0,0.7753121686251596,0.7378432772836461,0.6979159903914822,0.6267480360968642,0.4730247354411478,0.19641628254236188,0.13831504685234478,0.11148044753186609,0.09546192300201259,0.08729901101517021,0.0807591594710987,0.07783765067411111,0.07205955549784673,0.0709688588803047,0.06593953558830531,0.057439027029366575,0.05450886191001753,0.05230149970784912,0.05130169447510225,0.049315068493150684,0.047679023566837626,0.035261529139345146,0.03394576814040555,0.03350429569997187,0.03257806920729728,0.03222315999047805,0.0315955766192733,0.03240927092124911,0.031180073145923953,0.030305784587418037,0.027163539570213596,0.024666190568936788,0.019507022441515722,0.015732865891925817
0.0,0.0,6.0,0.7904773475111296,0.757113264503482,0.7271796920365208,0.6908278114331132,0.6273510116505574,0.4991022193302886,0.22929853678223877,0.1616684718372793,0.1325606104908554,0.11557278818553585,0.10550981999085746,0.09768512608052846,0.09176512739837164,0.0875665613764872,0.08242491382541049,0.07048401909225314,0.0666313869064043,0.0647081595084445,0.061880974050844036,0.06008541271142117,0.05682375082879981,0.042249228855823835,0.040603984004678344,0.038330704510730125,0.03715288216422797,0.03656191186100049,0.03530172431544224,0.03474781835179,0.03316846565988938,0.03180738074548742,0.029262296094654087,0.02654012626585015,0.02090016926048406,0.016656302379118776
0.0,0.0,7.0,0.8036668623541201,0.7741378786805267,0.7530276729050477,0.727452503618531,0.6900538477889004,0.6224341326153628,0.49852601799649787,0.2619171128677996,0.18912770630687167,0.15548675567071873,0.13566960535238926,0.12372718807251232,0.11421905523447068,0.10740078140024495,0.10109871757239593,0.0859995748858771,0.08130940210735144,0.077961628389526,0.07480237254167636,0.07299943318116947,0.06899754041114609,0.0503912062107149,0.04784052147332409,0.046399435205522435,0.04464583944856625,0.04347044950757614,0.04175481036873589,0.037663086935838135,0.03525157646487242,0.03377885968197415,0.030544955818496512,0.027857627255888338,0.02235518284968167,0.018030658825672844
0.0,0.0,8.0,0.8141571342343138,0.7860024143921326,0.7679910858875836,0.7488756146394606,0.721412824249919,0.6809478329358419,0.6119499528899096,0.49134444100933367,0.28533716838912937,0.21375375408532815,0.1767290875364367,0.15482749609869564,0.13933453316844802,0.1289914760180196,0.11985561493389865,0.10373513087771988,0.09759701734240203,0.09326693754968643,0.08947880782027501,0.08627679386391073,0.08294228277831758,0.062497239643141064,0.05941116067485205,0.05750743456114006,0.05579417307069458,0.05404778729794188,0.05205296940788505,0.04761615581662397,0.04524868975061096,0.04317014103583311,0.03938477166328063,0.036025417365957074,0.0289708653534729,0.02346579365780408
0.0,0.0,9.0,0.8229282577626299,0.7964552969525307,0.7821151496759032,0.7680343835676842,0.7499134963803358,0.7252525724127377,0.684507422192134,0.6147375192266291,0.4985902633497003,0.3058389294820417,0.23256271188199196,0.19291837534011355,0.16933647703309446,0.15334407171370545,0.14067900802265954,0.12290880417499929,0.1155667608220308,0.10926172338035914,0.10477131659287273,0.10056882290231965,0.09592174988911455,0.07549911421330989,0.07197671794632367,0.06909343687829576,0.06663554092645765,0.0645459662337595,0.062024262514492924,0.054682737923861253,0.051556157319866264,0.04893485123193086,0.04527342665867773,0.04155805080239564,0.03448472633989827,0.02752189825514288
0.0,0.0,10.0,0.8290573001564202,0.8041241687048039,0.7917525928109692,0.7810550561781673,0.7672613161333164,0.7495352474887622,0.7218411498098772,0.6782721224342012,0.6053281603528541,0.49460006955187696,0.32907375790508603,0.2563283621391639,0.21500545967923132,0.18968342447109804,0.1710364374555462,0.14909074516392634,0.13820215553574267,0.13010601652357967,0.12318875320389433,0.1187086677953343,0.11298387569963321,0.09121528309474368,0.08677777316642792,0.08310984187681304,0.07987410537824916,0.07720902342581634,0.07367597411983244,0.06377663829732426,0.059545923558766325,0.056530577781466855,0.052393242877730374,0.04797147514379063,0.039642423210291385,0.032042878875263144
