mode,epoch,n_valid,min,max,mean,median
0,4,10,0,135,5.012330404396482,2.0
0,4,11,0,134,7.274359353763029,4.0
0,4,12,0,142,12.743299123863121,9.0
0,4,13,0,157,20.16518862494328,16.0
0,4,14,0,159,29.317248933471692,25.0
1,4,1,0,0,0.0,0.0
1,4,2,0,1,0.002325581395348837,0.0
1,4,3,0,3,0.048146570089475926,0.0
1,4,4,0,26,0.21359223300970873,0.0
1,4,5,0,48,0.684786518008529,0.0
1,4,6,0,43,1.5693631584168237,0.0
1,4,7,0,55,2.791433644030182,0.0
1,4,8,0,77,2.7935495168156894,0.0
1,4,9,0,86,3.8545338788214627,1.0
1,4,10,0,104,4.947803730105974,2.0
1,4,11,0,119,7.155126348859445,4.0
1,4,12,0,122,13.064116049619962,9.0
1,4,13,0,149,21.381368501222592,17.0
1,4,14,0,158,31.381423443928917,28.0
0,5,1,0,0,0.0,0.0
0,5,2,0,2,0.002804333970681963,0.0
0,5,3,0,12,0.035063906797873544,0.0
0,5,4,0,27,0.1868268772123616,0.0
0,5,5,0,54,0.6271498771498771,0.0
0,5,6,0,65,1.5651307021934404,0.0
0,5,7,0,71,2.720060831438943,0.0
0,5,8,0,93,2.8731121799959056,1.0
0,5,9,0,102,4.0242365645554115,1.0
0,5,10,0,123,5.2354496398631145,2.0
0,5,11,0,126,7.554053167650321,4.0
0,5,12,0,141,13.186735465609333,9.0
0,5,13,0,153,20.754531284136934,16.0
0,5,14,0,170,29.783498269088536,25.0
1,5,1,0,0,0.0,0.0
1,5,2,0,1,0.002325581395348837,0.0
1,5,3,0,9,0.06753302087771623,0.0
1,5,4,0,19,0.24264139312683003,0.0
1,5,5,0,41,0.712788367671993,0.0
1,5,6,0,46,1.62823628608273,0.0
1,5,7,0,64,2.9907530699807663,0.0
1,5,8,0,85,2.9574819695095926,1.0
1,5,9,0,100,4.087671103670255,1.0
1,5,10,0,108,5.337688434532132,2.0
1,5,11,0,113,7.77747029094386,4.0
1,5,12,0,129,13.44624335627557,9.0
1,5,13,0,146,20.739648053874213,16.0
1,5,14,0,142,28.682001225597478,25.0
0,6,1,0,0,0.0,0.0
0,6,2,0,2,0.0019120458891013384,0.0
0,6,3,0,18,0.04137192973297486,0.0
0,6,4,0,28,0.2019242838852208,0.0
0,6,5,0,47,0.6365662313030734,0.0
0,6,6,0,65,1.634808328853351,0.0
0,6,7,0,78,2.8436001680902017,0.0
0,6,8,0,108,3.0057172301315096,1.0
0,6,9,0,102,4.204539519018877,1.0
0,6,10,0,124,5.457841053243879,2.0
0,6,11,0,140,7.799028267632445,4.0
0,6,12,0,147,13.533352843204586,10.0
0,6,13,0,166,21.1281973177823,17.0
0,6,14,0,163,29.736461347664324,26.0
1,6,1,0,0,0.0,0.0
1,6,2,0,1,0.009302325581395349,0.0
1,6,3,0,7,0.0688112484022156,0.0
1,6,4,0,19,0.19263368777931886,0.0
1,6,5,0,36,0.57000462415866,0.0
1,6,6,0,52,1.4283553218926694,0.0
1,6,7,0,64,2.757686048231987,0.0
1,6,8,0,78,2.799360861523645,0.0
1,6,9,0,83,3.998932996922787,1.0
1,6,10,0,108,5.298973877033336,2.0
1,6,11,0,133,7.723630651550335,4.0
1,6,12,0,151,13.897498267953859,10.0
1,6,13,0,149,22.26340731239116,18.0
1,6,14,0,149,31.745863608509147,28.0
0,7,1,0,0,0.0,0.0
0,7,2,0,3,0.004333970681963034,0.0
0,7,3,0,18,0.0598261595886299,0.0
0,7,4,0,29,0.22436484824140787,0.0
0,7,5,0,50,0.6681818181818182,0.0
0,7,6,0,62,1.7087342144994881,0.0
0,7,7,0,80,2.956709178636343,0.0
0,7,8,0,96,3.1167512036455567,1.0
0,7,9,0,109,4.368546877232822,1.0
0,7,10,0,124,5.647631796792217,2.0
0,7,11,0,135,8.066086731745592,4.0
0,7,12,0,148,13.902932597797285,10.0
0,7,13,0,156,21.478339064837066,17.0
0,7,14,0,159,29.748732399119216,26.0
1,7,1,0,0,0.0,0.0
1,7,2,0,2,0.0069767441860465115,0.0
1,7,3,0,14,0.09629314017895185,0.0
1,7,4,0,25,0.20249653259361997,0.0
1,7,5,0,38,0.6360787134563017,0.0
1,7,6,0,50,1.622334093839897,0.0
1,7,7,0,73,2.8755733096611924,0.0
1,7,8,0,103,3.0825079618705744,1.0
1,7,9,0,92,4.283775658181733,1.0
1,7,10,0,111,5.516992535203735,2.0
1,7,11,0,115,8.216194508946865,5.0
1,7,12,0,122,14.300508741143808,11.0
1,7,13,0,135,21.7851355985801,18.0
1,7,14,0,136,29.63744200297645,26.0
0,8,1,0,0,0.0,0.0
0,8,2,0,6,0.004588910133843212,0.0
0,8,3,0,26,0.08149965632150906,0.0
0,8,4,0,32,0.24739851379509453,0.0
0,8,5,0,51,0.6975322212164318,0.0
0,8,6,0,60,1.773822691573308,0.0
0,8,7,0,74,3.0550153660771695,0.0
0,8,8,0,102,3.246071388315724,1.0
0,8,9,0,114,4.540032786740691,1.0
0,8,10,0,137,5.8397262072473834,2.0
0,8,11,0,136,8.296806743105952,5.0
0,8,12,0,144,14.116443484861545,10.0
0,8,13,0,158,21.48212117456263,17.0
0,8,14,0,168,29.180682690604147,25.0
1,8,1,0,0,0.0,0.0
1,8,2,0,1,0.002325581395348837,0.0
1,8,3,0,15,0.13187047294418405,0.0
1,8,4,0,22,0.24156264447526585,0.0
1,8,5,0,39,0.6590453681344088,0.0
1,8,6,0,63,1.6558129153853784,0.0
1,8,7,0,68,3.113034472555112,0.0
1,8,8,0,95,3.2439451479102144,1.0
1,8,9,0,94,4.61988162750392,1.0
1,8,10,0,120,6.073494242861837,2.0
1,8,11,0,125,8.9933041934162,5.0
1,8,12,0,149,15.452956615404844,11.0
1,8,13,0,145,23.217465471243482,19.0
1,8,14,0,137,30.74490063906154,27.0
0,9,1,0,0,0.0,0.0
0,9,2,0,4,0.004588910133843212,0.0
0,9,3,0,27,0.1073059956670408,0.0
0,9,4,0,31,0.2723809404262797,0.0
0,9,5,0,53,0.7285788180525022,0.0
0,9,6,0,61,1.8537043788478929,0.0
0,9,7,0,78,3.18225762354883,1.0
0,9,8,0,103,3.3978358533404185,1.0
0,9,9,0,120,4.742829229630893,2.0
0,9,10,0,127,6.07226706294722,2.0
0,9,11,0,134,8.576392112149165,5.0
0,9,12,0,154,14.45302546663812,10.0
0,9,13,0,162,21.720581052636003,18.0
0,9,14,0,173,29.02373781261161,25.0
1,9,1,0,0,0.0,0.0
1,9,2,0,2,0.0069767441860465115,0.0
1,9,3,0,17,0.18257349808265871,0.0
1,9,4,0,26,0.26067190630297427,0.0
1,9,5,0,44,0.6357704362123002,0.0
1,9,6,0,49,1.6310881856958634,0.0
1,9,7,0,63,2.9305666518715787,0.0
1,9,8,0,75,3.1435653858360784,1.0
1,9,9,0,99,4.4053845337609205,1.0
1,9,10,0,106,5.581914105179514,2.0
1,9,11,0,117,8.03160497199836,4.0
1,9,12,0,128,13.562813854346299,10.0
1,9,13,0,148,20.09726843129657,16.0
1,9,14,0,141,26.364089993872014,22.0
0,10,1,0,0,0.0,0.0
0,10,2,0,9,0.00650095602294455,0.0
0,10,3,0,30,0.1216969886803616,0.0
0,10,4,0,32,0.2974763387141315,0.0
0,10,5,0,62,0.7568925384714859,0.0
0,10,6,0,68,1.8944413204721797,0.0
0,10,7,0,71,3.267438092682507,1.0
0,10,8,0,106,3.5081346426788675,1.0
0,10,9,0,113,4.896109706166796,2.0
0,10,10,0,125,6.272615787925988,2.0
0,10,11,0,140,8.869192775132682,5.0
0,10,12,0,140,14.76105876039561,11.0
0,10,13,0,157,21.867891639917314,18.0
0,10,14,0,183,28.78463580554173,25.0
1,10,1,0,0,0.0,0.0
1,10,2,0,1,0.002325581395348837,0.0
1,10,3,0,12,0.10950149126544526,0.0
1,10,4,0,18,0.2636769918323316,0.0
1,10,5,0,48,0.6513898165750398,0.0
1,10,6,0,56,1.6647158020037696,0.0
1,10,7,0,56,3.064151501701435,0.0
1,10,8,0,92,3.090781740776816,1.0
1,10,9,0,93,4.329703950858908,1.0
1,10,10,0,103,5.6696770348637315,2.0
1,10,11,0,123,8.122890315530665,4.0
1,10,12,0,123,14.065193205322059,10.0
1,10,13,0,146,21.562022599021034,17.0
1,10,14,0,139,29.028144970673203,25.0
0,11,1,0,0,0.0,0.0
0,11,2,0,4,0.008667941363926068,0.0
0,11,3,0,27,0.1455108628505303,0.0
0,11,4,0,30,0.3259577486004067,0.0
0,11,5,0,52,0.808403379456011,0.0
0,11,6,0,69,1.9895600966440299,0.0
0,11,7,0,76,3.4106773984497223,1.0
0,11,8,0,103,3.6711035353709622,1.0
0,11,9,0,114,5.11292337545227,2.0
0,11,10,0,132,6.504992619823233,3.0
0,11,11,0,140,9.128168631455189,5.0
0,11,12,0,152,14.94620544589556,11.0
0,11,13,0,154,21.81296505008151,18.0
0,11,14,0,179,28.30174525370297,24.0
1,11,1,0,0,0.0,0.0
1,11,2,0,1,0.009302325581395349,0.0
1,11,3,0,20,0.14955262036642522,0.0
1,11,4,0,30,0.2823239328093697,0.0
1,11,5,0,46,0.6978369213379232,0.0
1,11,6,0,57,1.8308451542505704,0.0
1,11,7,0,60,3.3338363663263797,1.0
1,11,8,0,86,3.5058715375439133,1.0
1,11,9,0,78,4.949420517113315,2.0
1,11,10,0,106,6.313872907450279,2.0
1,11,11,0,111,9.062975003414834,5.0
1,11,12,0,147,15.399910489878277,11.0
1,11,13,0,155,22.90478035657817,19.0
1,11,14,0,133,29.614024336864222,26.0
0,12,1,0,0,0.0,0.0
0,12,2,0,6,0.009687699171446781,0.0
0,12,3,0,32,0.1619987296946917,0.0
0,12,4,0,31,0.3531368463334421,0.0
0,12,5,0,52,0.8388852967800337,0.0
0,12,6,0,71,2.0650699392164253,0.0
0,12,7,0,80,3.534367990967683,1.0
0,12,8,0,99,3.807894718681637,1.0
0,12,9,0,120,5.29953703835779,2.0
0,12,10,0,136,6.711058388180842,3.0
0,12,11,0,131,9.384455693555395,6.0
0,12,12,0,152,15.19068127914316,11.0
0,12,13,0,152,21.92167201653698,18.0
0,12,14,0,164,28.0676630304871,24.0
1,12,1,0,0,0.0,0.0
1,12,2,0,1,0.002325581395348837,0.0
1,12,3,0,27,0.17831273966766084,0.0
1,12,4,0,27,0.2988904299583911,0.0
1,12,5,0,44,0.7553820068848585,0.0
1,12,6,0,65,2.0783900406705684,0.0
1,12,7,0,66,3.595295162006214,1.0
1,12,8,0,87,3.7997001302354088,1.0
1,12,9,0,100,5.262075998915312,2.0
1,12,10,0,108,6.6293808879822125,3.0
1,12,11,0,122,9.302059827892364,6.0
1,12,12,0,118,15.154531386698897,11.0
1,12,13,0,155,21.947733639760738,18.0
1,12,14,0,135,27.803379147334326,24.0
0,13,1,0,0,0.0,0.0
0,13,2,0,6,0.011344805608667942,0.0
0,13,3,0,31,0.18076618551677934,0.0
0,13,4,0,32,0.38254085808249444,0.0
0,13,5,0,55,0.8865920944868313,0.0
0,13,6,0,64,2.1479619685556743,0.0
0,13,7,0,75,3.646517570995327,1.0
0,13,8,0,106,3.95515698574488,1.0
0,13,9,0,124,5.4822705997961005,2.0
0,13,10,0,134,6.92266948470411,3.0
0,13,11,0,136,9.650313914541302,6.0
0,13,12,0,152,15.442295500866127,12.0
0,13,13,0,161,22.015921991328167,18.0
0,13,14,0,162,27.835959931719692,24.0
1,13,1,0,0,0.0,0.0
1,13,2,0,1,0.011627906976744186,0.0
1,13,3,0,24,0.31337878142309333,0.0
1,13,4,0,32,0.4306518723994452,0.0
1,13,5,0,47,0.8865539742074706,0.0
1,13,6,0,57,2.157300863009622,0.0
1,13,7,0,70,3.661739902352419,1.0
1,13,8,0,102,3.897803508695129,1.0
1,13,9,0,99,5.19474279920299,2.0
1,13,10,0,114,6.565112583186253,3.0
1,13,11,0,132,9.283037836361153,5.0
1,13,12,0,120,14.867277223466823,11.0
1,13,13,0,143,21.482115418019536,18.0
1,13,14,0,134,27.94532959817911,24.0
0,14,1,0,0,0.0,0.0
0,14,2,0,6,0.010579987253027405,0.0
0,14,3,0,31,0.1980110151131529,0.0
0,14,4,0,34,0.42008196721311475,0.0
0,14,5,0,54,0.9363507047717574,0.0
0,14,6,0,67,2.2539027339220135,0.0
0,14,7,0,80,3.8115332914795483,1.0
0,14,8,0,106,4.11423188665834,1.0
0,14,9,0,114,5.6817336462450205,2.0
0,14,10,0,134,7.1330342149717065,3.0
0,14,11,0,135,9.9116040004776,6.0
0,14,12,0,162,15.72109610256724,12.0
0,14,13,0,161,22.14711600675596,18.0
0,14,14,0,162,27.54205510232204,24.0
1,14,1,0,0,0.0,0.0
1,14,2,0,2,0.009302325581395349,0.0
1,14,3,0,19,0.1572219855134214,0.0
1,14,4,0,32,0.32886423177685314,0.0
1,14,5,0,41,0.7486512870574937,0.0
1,14,6,0,47,1.9626029163773435,0.0
1,14,7,0,67,3.530329930463086,1.0
1,14,8,0,83,3.621398005975507,1.0
1,14,9,0,95,5.071106028272634,2.0
1,14,10,0,126,6.221227680106356,2.0
1,14,11,0,130,8.599344351864499,5.0
1,14,12,0,129,13.931565213433599,10.0
1,14,13,0,132,19.689002908388005,15.0
1,14,14,0,124,23.560098047798302,20.0
